candidate_id,fuente,sku_semilla,caja_grosor_mm,L_int,W_int,H_int,caja_exterior_largo,caja_exterior_ancho,caja_exterior_alto,cajas_L,cajas_W,cajas_H,capacidad_pallet,carga_maxima_kg
t3_0_c00027,optima_individual,BR0021,3.0,389.1678408604193,232.94143362717824,208.50661718899983,395.1678408604193,238.94143362717824,214.50661718899983,2,5,8,80,129.27813954894955
t3_0_c00028,referencia_individual,BR0022,3.0,393.0,255.0,230.0,399.0,261.0,236.0,2,4,7,56,134.5565749235474
t3_0_c00029,optima_individual,BR0022,3.0,392.0096609005317,269.2133305342098,218.40734312943297,398.0096609005317,275.2133305342098,224.40734312943297,2,4,8,64,137.25239376855075
t3_0_c00030,referencia_individual,BR0023,3.0,383.0,248.0,179.0,389.0,254.0,185.0,2,4,9,72,131.0907237512742
t3_0_c00031,optima_individual,BR0023,3.0,389.1678408604193,232.94143362717824,187.5511782755325,395.1678408604193,238.94143362717824,193.5511782755325,2,5,9,90,129.27813954894955
t3_0_c00032,referencia_individual,BR0024,3.0,393.0,255.0,235.0,399.0,261.0,241.0,2,4,7,56,134.5565749235474
t3_0_c00033,referencia_individual,BR0026,3.0,388.0,288.0,219.0,394.0,294.0,225.0,2,4,8,64,140.2650356778797
t3_0_c00034,referencia_individual,BR0027,3.0,386.0,286.0,171.0,392.0,292.0,177.0,2,4,10,80,139.4495412844037
t3_0_c00035,referencia_individual,BR0028,3.0,386.0,286.0,217.0,392.0,292.0,223.0,2,4,8,64,139.4495412844037
t3_0_c00036,referencia_individual,BR0030,3.0,380.0,282.0,172.0,386.0,288.0,178.0,2,4,10,80,137.41080530071355
t3_0_c00037,referencia_individual,BR0031,3.0,386.0,286.0,169.0,392.0,292.0,175.0,2,4,10,80,139.4495412844037
t3_0_c00038,referencia_individual,BR0032,3.0,386.0,286.0,159.0,392.0,292.0,165.0,2,4,10,80,139.4495412844037
t3_0_c00039,optima_individual,BR0032,3.0,392.8065460158066,291.04319212570124,153.5374418987182,398.8065460158066,297.04319212570124,159.5374418987182,2,4,11,88,141.86539003904338
t3_0_c00040,referencia_individual,BR0033,3.0,388.0,288.0,184.0,394.0,294.0,190.0,2,4,9,72,140.2650356778797
t3_0_c00041,referencia_individual,BR0034,3.0,379.0,246.0,182.0,385.0,252.0,188.0,2,4,9,72,129.86748216106014
t3_0_c00042,optima_individual,BR0034,3.0,390.7157833458516,231.4683502944245,187.6260489945778,396.7157833458516,237.4683502944245,193.6260489945778,2,5,9,90,129.29340135377697
t3_0_c00043,referencia_individual,BR0035,3.0,395.0,296.0,214.0,401.0,302.0,220.0,1,3,8,24,143.32313965341487
t3_0_c00044,optima_individual,BR0035,3.0,392.3041563618416,292.78427829986595,217.83713576093285,398.3041563618416,298.78427829986595,223.83713576093285,2,4,8,64,142.11792755590363
t3_0_c00045,referencia_individual,BR0036,3.0,384.0,286.0,163.0,390.0,292.0,169.0,2,4,10,80,139.04179408766564
t3_0_c00046,optima_individual,BR0036,3.0,390.97907207747807,291.7155792753997,156.95376095470093,396.97907207747807,297.7155792753997,162.95376095470093,2,4,11,88,141.62989833901688
t3_0_c00047,referencia_individual,BR0037,3.0,393.0,255.0,245.0,399.0,261.0,251.0,2,4,7,56,134.5565749235474
t3_0_c00048,referencia_individual,BR0042,3.0,393.0,255.0,194.0,399.0,261.0,200.0,2,4,9,72,134.5565749235474
t3_0_c00049,referencia_individual,BR0043,3.0,380.0,252.0,144.0,386.0,258.0,150.0,2,4,12,96,131.29459734964323
t3_0_c00050,optima_individual,BR0043,3.0,390.088343971927,233.45838600874765,151.41683956571677,396.088343971927,239.45838600874765,157.41683956571677,2,5,11,110,129.57119877281846
t3_0_c00051,referencia_individual,BR0045,3.0,375.0,182.0,152.0,381.0,188.0,158.0,2,6,11,132,116.00407747196738
t3_0_c00052,optima_individual,BR0045,3.0,387.138869554199,187.89139802363792,142.61741756669724,393.138869554199,193.89139802363792,148.61741756669724,2,6,12,144,119.67997300261707
t3_0_c00053,referencia_individual,BR0048,3.0,380.0,252.0,235.0,386.0,258.0,241.0,2,4,7,56,131.29459734964323
t3_0_c00054,optima_individual,BR0048,3.0,390.088343971927,233.45838600874765,247.10387012460723,396.088343971927,239.45838600874765,253.10387012460723,2,5,7,70,129.57119877281846
t3_0_c00055,referencia_individual,BR0049,3.0,380.0,252.0,245.0,386.0,258.0,251.0,2,4,7,56,131.29459734964323
t3_0_c00056,optima_individual,BR0049,3.0,390.0883439719269,233.45838600874765,257.618928427782,396.0883439719269,239.45838600874765,263.618928427782,2,5,6,60,129.57119877281846
t3_0_c00057,referencia_individual,BR0050,3.0,380.0,252.0,218.0,386.0,258.0,224.0,2,4,8,64,131.29459734964323
t3_0_c00058,optima_individual,BR0050,3.0,390.088343971927,233.45838600874765,229.2282710092101,396.088343971927,239.45838600874765,235.2282710092101,2,5,7,70,129.57119877281846
t3_0_c00059,referencia_individual,BR0051,3.0,380.0,252.0,228.0,386.0,258.0,234.0,2,4,7,56,131.29459734964323
t3_0_c00060,optima_individual,BR0051,3.0,390.0883439719269,233.45838600874765,239.7433293123849,396.0883439719269,239.45838600874765,245.7433293123849,2,5,7,70,129.57119877281846
t3_0_c00061,referencia_individual,BR0057,3.0,380.0,252.0,226.0,386.0,258.0,232.0,2,4,7,56,131.29459734964323
t3_0_c00062,optima_individual,BR0057,3.0,390.0883439719269,233.45838600874765,237.64031765175,396.0883439719269,239.45838600874765,243.64031765175,2,5,7,70,129.57119877281846
t3_0_c00063,referencia_individual,BR0065,3.0,388.0,288.0,169.0,394.0,294.0,175.0,2,4,10,80,140.2650356778797
t3_0_c00064,referencia_individual,BR0066,3.0,386.0,286.0,162.0,392.0,292.0,168.0,2,4,10,80,139.4495412844037
t3_0_c00065,optima_individual,BR0066,3.0,390.9620921848041,291.6140037130692,156.86473735215452,396.9620921848041,297.6140037130692,162.86473735215452,2,4,11,88,141.60572801179882
t3_0_c00066,referencia_individual,BR0067,3.0,393.0,255.0,250.0,399.0,261.0,256.0,2,4,7,56,134.5565749235474
t3_0_c00067,referencia_individual,BR0069,3.0,393.0,255.0,214.0,399.0,261.0,220.0,2,4,8,64,134.5565749235474
t3_0_c00068,referencia_individual,BR0071,3.0,393.0,255.0,219.0,399.0,261.0,225.0,2,4,8,64,134.5565749235474
t3_0_c00069,referencia_individual,BR0074,3.0,395.0,296.0,245.0,401.0,302.0,251.0,1,3,7,21,143.32313965341487
t3_0_c00070,optima_individual,BR0074,3.0,392.108324282128,292.6438895883192,249.6372376745332,398.108324282128,298.6438895883192,255.6372376745332,2,4,7,56,142.04938101334292
t3_0_c00071,referencia_individual,BR0076,3.0,393.0,255.0,168.0,399.0,261.0,174.0,2,4,10,80,134.5565749235474
t3_0_c00072,optima_individual,BR0076,3.0,393.8991540910123,271.1720549356219,157.6202573257092,399.8991540910123,277.1720549356219,163.6202573257092,2,4,11,88,138.03694373631686
t3_0_c00073,referencia_individual,BR0079,3.0,393.0,255.0,265.0,399.0,261.0,271.0,2,4,6,48,134.5565749235474
t3_0_c00074,optima_individual,BR0079,3.0,392.5954741908743,269.8206080794513,250.7022312910568,398.5954741908743,275.8206080794513,256.7022312910568,2,4,7,56,137.49563349038235
t3_0_c00075,referencia_individual,BR0080,3.0,393.0,255.0,270.0,399.0,261.0,276.0,2,4,6,48,134.5565749235474
t3_0_c00076,referencia_individual,BR0081,3.0,393.0,255.0,275.0,399.0,261.0,281.0,2,4,6,48,134.5565749235474
t3_0_c00077,referencia_individual,BR0082,3.0,395.0,296.0,280.0,401.0,302.0,286.0,1,3,6,18,143.32313965341487
t3_0_c00078,optima_individual,BR0082,3.0,388.1985001630886,289.8410026902726,290.95991518913,394.1985001630886,295.8410026902726,296.95991518913,2,4,6,48,140.68083646347833
t3_0_c00079,referencia_individual,BR0086,3.0,383.0,248.0,229.0,389.0,254.0,235.0,2,4,7,56,131.0907237512742
t3_0_c00080,optima_individual,BR0086,3.0,389.1678408604193,232.94143362717824,239.93977555920085,395.1678408604193,238.94143362717824,245.93977555920085,2,5,7,70,129.27813954894955
t3_0_c00081,referencia_individual,BR0087,3.0,383.0,248.0,214.0,389.0,254.0,220.0,2,4,8,64,131.0907237512742
t3_0_c00082,optima_individual,BR0087,3.0,389.1678408604193,232.94143362717824,224.22319637410035,395.1678408604193,238.94143362717824,230.22319637410035,2,5,7,70,129.27813954894955
t3_0_c00083,referencia_individual,BR0089,3.0,383.0,248.0,239.0,389.0,254.0,245.0,2,4,7,56,131.0907237512742
t3_0_c00084,optima_individual,BR0089,3.0,389.1678408604193,232.94143362717824,250.4174950159345,395.1678408604193,238.94143362717824,256.4174950159345,2,5,7,70,129.27813954894955
t3_0_c00085,referencia_individual,BR0091,3.0,383.0,248.0,209.0,389.0,254.0,215.0,2,4,8,64,131.0907237512742
t3_0_c00086,optima_individual,BR0091,3.0,389.1678408604192,232.94143362717824,218.98433664573355,395.1678408604192,238.94143362717824,224.98433664573355,2,5,8,80,129.27813954894955
t3_0_c00087,referencia_individual,BR0092XL,3.0,393.0,294.0,224.0,399.0,300.0,230.0,2,4,7,56,142.50764525993884
t3_0_c00088,referencia_individual,BR0094,3.0,393.0,255.0,224.0,399.0,261.0,230.0,2,4,7,56,134.5565749235474
t3_0_c00089,optima_individual,BR0094,3.0,389.0150472279437,266.1089939306953,216.84768783522296,395.0150472279437,272.1089939306953,222.84768783522296,2,4,8,64,136.0089788294881
t3_0_c00090,referencia_individual,BR0097,3.0,379.0,246.0,197.0,385.0,252.0,203.0,2,4,8,64,129.86748216106014
t3_0_c00091,optima_individual,BR0097,3.0,390.7157833458516,231.4683502944245,203.08973435127376,396.7157833458516,237.4683502944245,209.08973435127376,2,5,8,80,129.29340135377697
t3_0_c00092,referencia_individual,BR0098,3.0,393.0,255.0,209.0,399.0,261.0,215.0,2,4,8,64,134.5565749235474
t3_0_c00093,referencia_individual,BR0100,3.0,380.0,282.0,181.0,386.0,288.0,187.0,2,4,9,72,137.41080530071355
t3_0_c00094,optima_individual,BR0100,3.0,393.1307164293007,286.81653293957834,172.01650530446062,399.1307164293007,292.81653293957834,178.01650530446062,2,4,10,80,141.0697756103729
t3_0_c00095,referencia_individual,BR0101,3.0,380.0,282.0,175.0,386.0,288.0,181.0,2,4,9,72,137.41080530071355
t3_0_c00096,optima_individual,BR0101,3.0,386.3853115186442,286.7385732848886,169.2637761018789,392.3853115186442,292.7385732848886,175.2637761018789,2,4,10,80,139.67867172345214
t3_0_c00097,referencia_individual,BR0102,3.0,395.0,296.0,178.0,401.0,302.0,184.0,1,3,9,27,143.32313965341487
t3_0_c00098,optima_individual,BR0102,3.0,388.19850016308857,289.8410026902726,184.9673746559469,394.19850016308857,295.8410026902726,190.9673746559469,2,4,9,72,140.68083646347833
t3_0_c00099,referencia_individual,BR0103,3.0,380.0,282.0,201.0,386.0,288.0,207.0,2,4,8,64,137.41080530071355
t3_0_c00100,optima_individual,BR0103,3.0,389.852144507318,289.31132829227283,190.9692293739749,395.852144507318,295.31132829227283,196.9692293739749,2,4,9,72,140.90998426087478
t3_0_c00101,referencia_individual,BR0104,3.0,386.0,286.0,201.0,392.0,292.0,207.0,2,4,8,64,139.4495412844037
t3_0_c00102,optima_individual,BR0104,3.0,392.10372827969326,292.51065352097567,193.4669278379893,398.10372827969326,298.51065352097567,199.4669278379893,2,4,9,72,142.0212806933066
t3_0_c00103,referencia_individual,BR0106,3.0,391.0,255.0,230.0,397.0,261.0,236.0,2,4,7,56,134.14882772680937
t3_0_c00104,optima_individual,BR0106,3.0,391.2750032159518,268.5725319645032,218.22327875953087,397.2750032159518,274.5725319645032,224.22327875953087,2,4,8,64,136.9719745525902
t3_0_c00105,referencia_individual,BR0107,3.0,391.0,255.0,240.0,397.0,261.0,246.0,2,4,7,56,134.14882772680937
t3_0_c00106,referencia_individual,BR0108,3.0,395.0,296.0,301.0,401.0,302.0,307.0,1,3,5,15,143.32313965341487
t3_0_c00107,optima_individual,BR0108,3.0,388.19850016308857,289.8410026902726,312.7819088283147,394.19850016308857,295.8410026902726,318.7819088283147,2,4,5,40,140.68083646347833
t3_0_c00108,referencia_individual,BR0109,3.0,395.0,296.0,306.0,401.0,302.0,312.0,1,3,5,15,143.32313965341487
t3_0_c00109,optima_individual,BR0109,3.0,388.19850016308857,289.8410026902726,317.9776215995492,394.19850016308857,295.8410026902726,323.9776215995492,2,4,5,40,140.68083646347833
t3_0_c00110,referencia_individual,BR0113,3.0,388.0,288.0,278.0,394.0,294.0,284.0,2,4,6,48,140.2650356778797
t3_0_c00111,referencia_individual,BR0114,3.0,395.0,296.0,255.0,401.0,302.0,261.0,1,3,6,18,143.32313965341487
t3_0_c00112,optima_individual,BR0114,3.0,388.19850016308857,289.8410026902726,264.9813513329577,394.19850016308857,295.8410026902726,270.9813513329577,2,4,6,48,140.68083646347833
t3_0_c00113,referencia_individual,BR0115,3.0,386.0,286.0,283.0,392.0,292.0,289.0,2,4,6,48,139.4495412844037
t3_0_c00114,referencia_individual,BR0117,3.0,386.0,286.0,256.0,392.0,292.0,262.0,2,4,6,48,139.4495412844037
t3_0_c00115,optima_individual,BR0117,3.0,389.8746711376755,290.7599348224774,249.30656723694915,395.8746711376755,296.7599348224774,255.30656723694915,2,4,7,56,141.20990947199854
t3_0_c00116,referencia_individual,BR0118,3.0,395.0,296.0,219.0,401.0,302.0,225.0,1,3,8,24,143.32313965341487
t3_0_c00117,optima_individual,BR0118,3.0,388.1985001630886,289.8410026902726,227.5722193800695,394.1985001630886,295.8410026902726,233.5722193800695,2,4,7,56,140.68083646347833
t3_0_c00118,referencia_individual,BR0119,3.0,395.0,296.0,184.0,401.0,302.0,190.0,1,3,9,27,143.32313965341487
t3_0_c00119,optima_individual,BR0119,3.0,388.1985001630886,289.8410026902726,191.20222998142825,394.1985001630886,295.8410026902726,197.20222998142825,2,4,9,72,140.68083646347833
t3_0_c00120,referencia_individual,BR0120,3.0,380.0,287.0,219.0,386.0,293.0,225.0,2,4,8,64,138.4301732925586
t3_0_c00121,referencia_individual,BR0121,3.0,388.0,288.0,348.0,394.0,294.0,354.0,2,4,5,40,140.2650356778797
t3_0_c00122,referencia_individual,BR0122,3.0,395.0,296.0,352.0,401.0,302.0,358.0,1,3,5,15,143.32313965341487
t3_0_c00123,optima_individual,BR0122,3.0,388.1985001630886,289.8410026902726,365.7781790949063,394.1985001630886,295.8410026902726,371.7781790949063,2,4,4,32,140.68083646347833
t3_0_c00124,referencia_individual,BR0123,3.0,386.0,286.0,278.0,392.0,292.0,284.0,2,4,6,48,139.4495412844037
t3_0_c00125,referencia_individual,BR0125,3.0,380.0,282.0,202.0,386.0,288.0,208.0,2,4,8,64,137.41080530071355
t3_0_c00126,optima_individual,BR0125,3.0,390.4818328696172,289.7786233400843,191.3008485097656,396.4818328696172,295.7786233400843,197.3008485097656,2,4,9,72,141.13363021604516
t3_0_c00127,referencia_individual,BR0126,3.0,380.0,282.0,256.0,386.0,288.0,262.0,2,4,6,48,137.41080530071355
t3_0_c00128,optima_individual,BR0126,3.0,387.8908289466241,287.8558256919684,245.69037064512904,393.8908289466241,293.8558256919684,251.69037064512904,2,4,7,56,140.21338524741944
t3_0_c00129,referencia_individual,BR0130,3.0,395.0,296.0,250.0,401.0,302.0,256.0,1,3,7,21,143.32313965341487
t3_0_c00130,optima_individual,BR0130,3.0,388.19850016308857,289.8410026902726,259.7856385617232,394.19850016308857,295.8410026902726,265.7856385617232,2,4,6,48,140.68083646347833
t3_0_c00131,referencia_individual,BR0132,3.0,395.0,245.0,230.0,401.0,251.0,236.0,1,4,7,28,132.9255861365953
t3_0_c00132,optima_individual,BR0132,3.0,392.3364594215832,233.41668051427,243.05270505944824,398.3364594215832,239.41668051427,249.05270505944824,2,5,7,70,130.02102750985793
t3_0_c00133,referencia_individual,BR0134,3.0,386.0,286.0,268.0,392.0,292.0,274.0,2,4,6,48,139.4495412844037
t3_0_c00134,referencia_individual,BR0135,3.0,388.0,288.0,273.0,394.0,294.0,279.0,2,4,6,48,140.2650356778797
t3_0_c00135,referencia_individual,BR0136,3.0,379.0,281.0,289.0,385.0,287.0,295.0,2,4,6,48,137.00305810397552
t3_0_c00136,referencia_individual,BR0136XL,3.0,379.0,285.0,289.0,385.0,291.0,295.0,2,4,6,48,137.81855249745158
t3_0_c00137,referencia_individual,BR0137,3.0,393.0,255.0,311.0,399.0,261.0,317.0,2,4,5,40,134.5565749235474
t3_0_c00138,optima_individual,BR0137,3.0,392.9151142656153,270.151959797054,293.62042453091084,398.9151142656153,276.151959797054,299.62042453091084,2,4,6,48,137.62835352959618
t3_0_c00139,referencia_individual,BR0139,3.0,395.0,296.0,270.0,401.0,302.0,276.0,1,3,6,18,143.32313965341487
t3_0_c00140,optima_individual,BR0139,3.0,388.1985001630886,289.8410026902726,280.568489646661,394.1985001630886,295.8410026902726,286.568489646661,2,4,6,48,140.68083646347833
t3_0_c00141,referencia_individual,BR0140,3.0,386.0,286.0,239.0,392.0,292.0,245.0,2,4,7,56,139.4495412844037
t3_0_c00142,referencia_individual,BR0142,3.0,386.0,286.0,318.0,392.0,292.0,324.0,2,4,5,40,139.4495412844037
t3_0_c00143,referencia_individual,BR0143,3.0,380.0,282.0,266.0,386.0,288.0,272.0,2,4,6,48,137.41080530071355
t3_0_c00144,optima_individual,BR0143,3.0,390.6541923615313,291.41343330441305,250.38729281799735,396.6541923615313,297.41343330441305,256.3872928179974,2,4,7,56,141.50206435595194
t3_0_c00145,referencia_individual,BR0144,3.0,380.0,282.0,215.0,386.0,288.0,221.0,2,4,8,64,137.41080530071355
t3_0_c00146,referencia_individual,BR0145,3.0,388.0,288.0,179.0,394.0,294.0,185.0,2,4,9,72,140.2650356778797
t3_0_c00147,optima_individual,BR0145,3.0,392.88453461806495,293.1335224047669,173.67880565764432,398.88453461806495,299.1335224047669,179.67880565764432,2,4,10,80,142.3074530117904
t3_0_c00148,referencia_individual,BR0146,3.0,391.0,296.0,173.0,397.0,302.0,179.0,2,3,10,60,142.50764525993884
t3_0_c00149,optima_individual,BR0146,3.0,393.0889157249841,293.4027095627302,173.60397043797423,399.0889157249841,299.4027095627302,179.60397043797423,2,4,10,80,142.40400107802537
t3_0_c00150,referencia_individual,BR0147,3.0,388.0,288.0,214.0,394.0,294.0,220.0,2,4,8,64,140.2650356778797
t3_0_c00151,referencia_individual,BR0148,3.0,388.0,288.0,189.0,394.0,294.0,195.0,2,4,9,72,140.2650356778797
t3_0_c00152,referencia_individual,BR0149,3.0,388.0,288.0,174.0,394.0,294.0,180.0,2,4,10,80,140.2650356778797
t3_0_c00153,referencia_individual,BR0150,3.0,386.0,286.0,192.0,392.0,292.0,198.0,2,4,9,72,139.4495412844037
t3_0_c00154,referencia_individual,BR0151,3.0,386.0,286.0,229.0,392.0,292.0,235.0,2,4,7,56,139.4495412844037
t3_0_c00155,optima_individual,BR0151,3.0,393.46720739238464,293.5815405487706,218.85251012940543,399.46720739238464,299.5815405487706,224.85251012940543,2,4,8,64,142.51758367811522
t3_0_c00156,referencia_individual,BR0152,3.0,386.0,286.0,204.0,392.0,292.0,210.0,2,4,8,64,139.4495412844037
t3_0_c00157,referencia_individual,BR0153,3.0,386.0,286.0,232.0,392.0,292.0,238.0,2,4,7,56,139.4495412844037
t3_0_c00158,referencia_individual,BR0162,3.0,383.0,285.0,226.0,389.0,291.0,232.0,2,4,7,56,138.6340468909276
t3_0_c00159,optima_individual,BR0162,3.0,392.4318565472812,292.0184833315278,215.2670092557481,398.4318565472812,298.0184833315278,221.2670092557481,2,4,8,64,141.98783687641367
t3_0_c00160,referencia_individual,BR0164,3.0,388.0,288.0,149.0,394.0,294.0,155.0,2,4,11,88,140.2650356778797
t3_0_c00161,optima_individual,BR0164,3.0,393.7272795083121,293.78815459587827,143.9397335639182,399.7272795083121,299.78815459587827,149.9397335639182,2,4,12,96,142.61272866548222
t3_0_c00162,referencia_individual,BR0165,3.0,383.0,285.0,191.0,389.0,291.0,197.0,2,4,9,72,138.6340468909276
t3_0_c00163,referencia_individual,BR0166,3.0,388.0,288.0,144.0,394.0,294.0,150.0,2,4,12,96,140.2650356778797
t3_0_c00164,referencia_individual,BR0167,3.0,395.0,296.0,148.0,401.0,302.0,154.0,1,3,11,33,143.32313965341487
t3_0_c00165,optima_individual,BR0167,3.0,388.19850016308857,289.8410026902726,153.79309802854013,394.19850016308857,295.8410026902726,159.79309802854013,2,4,11,88,140.68083646347833
t3_0_c00166,referencia_individual,BR0168,3.0,388.0,288.0,199.0,394.0,294.0,205.0,2,4,8,64,140.2650356778797
t3_0_c00167,optima_individual,BR0168,3.0,392.4771839598001,292.81709823292493,193.49352763644325,398.4771839598001,298.81709823292493,199.49352763644325,2,4,9,72,142.1598944327676
t3_0_c00168,referencia_individual,BR0169,3.0,383.0,285.0,211.0,389.0,291.0,217.0,2,4,8,64,138.6340468909276
t3_0_c00169,referencia_individual,BR0171,3.0,380.0,282.0,167.0,386.0,288.0,173.0,2,4,10,80,137.41080530071355
t3_0_c00170,optima_individual,BR0171,3.0,392.8076527875711,291.50462654235537,156.2873343575226,398.8076527875711,297.50462654235537,162.2873343575226,2,4,11,88,141.95968997552018
t3_0_c00171,referencia_individual,BR0173,3.0,386.0,286.0,209.0,392.0,292.0,215.0,2,4,8,64,139.4495412844037
t3_0_c00172,referencia_individual,BR0178,3.0,393.0,250.0,168.0,399.0,256.0,174.0,2,4,10,80,133.53720693170234
t3_0_c00173,optima_individual,BR0178,3.0,393.8991540910123,265.85495581923715,157.6202573257092,399.8991540910123,271.85495581923715,163.6202573257092,2,4,11,88,136.9529276065748
t3_0_c00174,referencia_individual,BR0179,3.0,384.0,286.0,148.0,390.0,292.0,154.0,2,4,11,88,139.04179408766564
t3_0_c00175,optima_individual,BR0179,3.0,390.1288721273048,291.07265947879614,143.1361945354468,396.1288721273048,297.07265947879614,149.1361945354468,2,4,12,96,141.32549064344565
t3_0_c00176,referencia_individual,BR0182,3.0,395.0,292.0,245.0,401.0,298.0,251.0,1,4,7,28,142.50764525993884
t3_0_c00177,optima_individual,BR0182,3.0,390.5838312360736,291.2315723090979,248.423865659094,396.5838312360736,297.2315723090979,254.423865659094,2,4,7,56,141.4506429246017
t3_0_c00178,referencia_individual,BR0184,3.0,386.0,286.0,194.0,392.0,292.0,200.0,2,4,9,72,139.4495412844037
t3_0_c00179,referencia_individual,BR0185,3.0,393.0,255.0,286.0,399.0,261.0,292.0,2,4,6,48,134.5565749235474
t3_0_c00180,referencia_individual,BR0187,3.0,393.0,255.0,291.0,399.0,261.0,297.0,2,4,6,48,134.5565749235474
t3_0_c00181,referencia_individual,BR0188,3.0,395.0,292.0,194.0,401.0,298.0,200.0,1,4,9,36,142.50764525993884
t3_0_c00182,optima_individual,BR0188,3.0,393.4566533516339,293.5596775026307,193.72620969191308,399.4566533516339,299.5596775026307,199.72620969191308,2,4,9,72,142.5109746899622
t3_0_c00183,referencia_individual,BR0194,3.0,395.0,296.0,286.0,401.0,302.0,292.0,1,3,6,18,143.32313965341487
t3_0_c00184,optima_individual,BR0194,3.0,391.7811139548852,292.4093180292897,291.89061741739613,397.7811139548852,298.4093180292897,297.89061741739613,2,4,6,48,141.93484851869007
t3_0_c00185,referencia_individual,BR0196,3.0,388.0,288.0,268.0,394.0,294.0,274.0,2,4,6,48,140.2650356778797
t3_0_c00186,referencia_individual,BR0197,3.0,388.0,288.0,194.0,394.0,294.0,200.0,2,4,9,72,140.2650356778797
t3_0_c00187,referencia_individual,BR0198,3.0,381.0,283.0,188.0,387.0,289.0,194.0,2,4,9,72,137.81855249745158
t3_0_c00188,referencia_individual,BR0206,3.0,386.0,286.0,199.0,392.0,292.0,205.0,2,4,8,64,139.4495412844037
