codigo_producto,caja_grosor_mm,caja_exterior_largo,caja_exterior_ancho,caja_exterior_alto
BR0180,3.0,398.7758758779989,268.820945476175,179.90316250500862
BR0181,3.0,398.7758758779989,268.820945476175,179.90316250500862
BR0182,3.0,399.6989178206085,299.7635277090286,257.09606102431906
BR0183,3.0,399.48672387632246,273.59367189100425,224.904477067846
BR0184,3.0,399.4566533516339,299.5596775026307,199.72620969191308
BR0185,3.0,392.3092998674731,269.30410772855856,292.7034520012907
BR0186,3.0,398.7035687772007,297.9483455184932,221.16974573542512
BR0187,3.0,395.997640676861,273.12758969741105,285.9271319726787
BR0188,3.0,399.4566533516339,299.5596775026307,199.72620969191308
BR0189,3.0,397.7106490658831,271.8931747278533,256.1690105374578
BR0190,3.0,397.7106490658831,271.8931747278533,256.1690105374578
BR0191,3.0,399.48672387632246,273.59367189100425,224.904477067846
BR0192,3.0,395.1678408604193,238.94143362717824,214.50661718899983
BR0193,3.0,399.77131402006165,277.03953079226386,298.5171397476802
BR0194,3.0,399.87944673658205,299.9135773725474,299.8994867430204
BR0195,3.0,399.87944673658205,299.9135773725474,299.8994867430204
BR0196,3.0,398.9984769916616,298.5813627949955,270.3775836237519
BR0197,3.0,399.4566533516339,299.5596775026307,199.72620969191308
BR0198,3.0,399.4566533516339,299.5596775026307,199.72620969191308
BR0199,3.0,398.7035687772007,297.9483455184932,221.16974573542512
BR0200,3.0,398.8845414703037,299.1335255726877,179.6788007569087
BR0201,3.0,399.9866717234407,299.9896467628579,224.9961620991816
BR0202,3.0,398.8845414703037,299.1335255726877,179.6788007569087
BR0203,3.0,399.48672387632246,273.59367189100425,224.904477067846
BR0204,3.0,398.0096601344835,275.2133394959759,224.40733629256985
BR0205,3.0,399.9866717234407,299.9896467628579,224.9961620991816
BR0206,3.0,399.4566533516339,299.5596775026307,199.72620969191308
BR0207,3.0,399.4566533516339,299.5596775026307,199.72620969191308
BR0208,3.0,395.5021282188096,269.7786334860466,254.72730384100424
BR0209,3.0,398.8845414703037,299.1335255726877,179.6788007569087
BR0209XL,3.0,399.4566533516339,299.5596775026307,199.72620969191308
BR0210,3.0,398.88453461806495,299.1335224047669,179.67880565764432
BR0211,3.0,398.88453461806495,299.1335224047669,179.67880565764432
BR0212,3.0,398.7173114232068,290.3646459475544,359.2183616105726
BR0213,3.0,399.707010491744,299.7899607400112,212.20959764621423
BR0214,3.0,391.4531587707773,292.2666511045887,194.9446654185092
BR0215,3.0,391.4531587707773,292.2666511045887,194.9446654185092
BR0216,3.0,398.7758758779989,268.820945476175,179.90316250500862
BR0217,3.0,397.9801058191987,298.4135594855369,173.58728023598013
BR0218,3.0,398.88453461806495,299.1335224047669,179.67880565764432
BR0219,3.0,397.9801058191987,298.4135594855369,173.58728023598013
BR0220,3.0,398.872364185533,276.1076533255325,179.76495159018242
BR0221,3.0,398.7758758779989,268.820945476175,179.90316250500862
BR0222,3.0,398.1642482770366,275.37359180220136,199.52625053849133
BR0223,3.0,398.872364185533,276.1076533255325,179.76495159018242
BR0224,3.0,396.8546103352174,271.0735631751822,149.1570667220991
BR0225,3.0,395.1678408604193,238.94143362717824,167.35687963369838
BR0226,3.0,398.872364185533,276.1076533255325,179.76495159018242
BR0227,3.0,399.2596709720018,239.83781831045505,196.0527315200292
BR0228,3.0,398.872364185533,276.1076533255325,179.76495159018242
BR0229,3.0,398.1642482770366,275.37359180220136,199.52625053849133
BR0230,3.0,399.7291874805159,299.8058590488287,149.93036242122665
BR0231,3.0,398.8845414703037,299.1335255726877,179.6788007569087
BR0232,3.0,399.6989178206085,299.7635277090286,257.09606102431906
BR0233,3.0,399.87944673658205,299.9135773725474,299.8994867430204
BR0234,3.0,398.872364185533,276.1076533255325,179.76495159018242
BR0235,3.0,399.1813871680308,276.42798896404105,255.7664008327294
BR0236,3.0,399.1813871680308,276.42798896404105,255.7664008327294
BR0237,3.0,399.2881390569096,299.4896788805418,249.10638553372127
BR0238,3.0,399.6989178206085,299.7635277090286,257.09606102431906
BR0239,3.0,398.0654683053455,239.57620056399705,268.41206164773905
BR0240,3.0,398.0654683053455,239.57620056399705,268.41206164773905
BR0241,3.0,399.6989178206085,299.7635277090286,257.09606102431906
BR0242,3.0,399.6989178206085,299.7635277090286,257.09606102431906
BR0243,3.0,396.8277781252673,297.7258876690179,288.007791101739
BR0244,3.0,399.2881390569096,299.4896788805418,249.10638553372127
BR0245,3.0,396.0883450099007,239.4583782648388,245.74333663451304
BR0246,3.0,398.8508941626604,238.25538648092223,254.80254291766173
BR0247,3.0,399.77131402006165,277.03953079226386,298.5171397476802
BR0248,3.0,389.2034789629902,282.1454030536805,354.4282565583631
BR0249,3.0,399.87944673658205,299.9135773725474,299.8994867430204
BR0250,3.0,396.8277781252673,297.7258876690179,288.007791101739
BR0251,3.0,388.7355086276226,274.19649423519394,341.24561779399244
BR0252,3.0,388.7355086276226,274.19649423519394,341.24561779399244
BR0253,3.0,389.2034789629902,282.1454030536805,354.4282565583631
BR0254,3.0,389.2034789629902,282.1454030536805,354.4282565583631
BR0255,3.0,398.7173114232068,290.3646459475544,359.2183616105726
BR0256,3.0,398.7173114232068,290.3646459475544,359.2183616105726
BR0257,3.0,396.8277781252673,297.7258876690179,288.007791101739
BR0258,3.0,396.8277781252673,297.7258876690179,288.007791101739
BR0259,3.0,395.5021282188096,269.7786334860466,254.72730384100424
BR0260,3.0,398.0096601344835,275.2133394959759,224.40733629256985
BR0261,3.0,398.1642482770366,275.37359180220136,199.52625053849133
BR0262,3.0,398.1642482770366,275.37359180220136,199.52625053849133
BR0263,3.0,398.9231789966557,239.7641040445837,211.78705819897323
BR0264,3.0,399.7941102208086,239.9509600145156,215.4838825883871
BR0265,3.0,399.2596709720018,239.83781831045505,196.0527315200292
BR0266,3.0,398.9984769916616,298.5813627949955,270.3775836237519
BR0267,3.0,399.77131402006165,277.03953079226386,298.5171397476802
BR0268,3.0,398.8845414703037,299.1335255726877,179.6788007569087
BR0269,3.0,398.1642482770366,275.37359180220136,199.52625053849133
BR0270,3.0,399.4566533516339,299.5596775026307,199.72620969191308
BR0271,3.0,399.4566533516339,299.5596775026307,199.72620969191308
BR0272,3.0,399.2881390569096,299.4896788805418,249.10638553372127
BR0273,3.0,399.9866717234407,299.9896467628579,224.9961620991816
BR0274,3.0,399.6989178206085,299.7635277090286,257.09606102431906
BR0275,3.0,398.8845414703037,299.1335255726877,179.6788007569087
BR0276,3.0,398.7054133979895,298.98321959537503,163.35753751243013
BR0277,3.0,396.8277781252673,297.7258876690179,288.007791101739
BR0278,3.0,396.8277781252673,297.7258876690179,288.007791101739
BR0279,3.0,399.6989178206085,299.7635277090286,257.09606102431906
BR0280,3.0,399.6989178206085,299.7635277090286,257.09606102431906
BR0281,3.0,399.3606046923639,298.72679286955133,221.82654667549565
BR0282,3.0,398.9984769916616,298.5813627949955,270.3775836237519
BR0283,3.0,399.9866717234407,299.9896467628579,224.9961620991816
BR0284,3.0,395.5469919085039,290.53167251063445,222.133755561688
BR0285,3.0,398.8845414703037,299.1335255726877,179.6788007569087
BR0286,3.0,398.8845414703037,299.1335255726877,179.6788007569087
BR0287,3.0,396.8277781252673,297.7258876690179,288.007791101739
BR0288,3.0,399.0910636045863,239.8672546413923,233.07955927274404
BR0289,3.0,399.6027179386577,238.2295076191553,217.98500033888467
BR0290,3.0,399.87944673658205,299.9135773725474,299.8994867430204
BR0291,3.0,399.4566533516339,299.5596775026307,199.72620969191308
BR0292,3.0,396.8277781252673,297.7258876690179,288.007791101739
BR0293,3.0,398.7035687772007,297.9483455184932,221.16974573542512
BR0294,3.0,396.1956450202772,295.2638516051181,188.1652163075424
BR0295,3.0,398.3811346239362,298.52117878013945,234.1767507721401
BR0296,3.0,398.3811346239362,298.52117878013945,234.1767507721401
BR0297,3.0,399.7291874805159,299.8058590488287,149.93036242122665
BR0298,3.0,399.7291874805159,299.8058590488287,149.93036242122665
BR0299,3.0,398.7035687772007,297.9483455184932,221.16974573542512
BR0300,3.0,395.1678408604192,238.94143362717824,224.98433664573355
BR0301,3.0,399.6660272535138,238.24119719316985,263.6528415790036
BR0302,3.0,399.7941102208086,239.9509600145156,215.4838825883871
BR0303,3.0,396.088343971927,239.45838600874765,157.41683956571677
BR0304,3.0,398.7758758779989,268.820945476175,179.90316250500862
BR0305,3.0,399.6989178206085,299.7635277090286,257.09606102431906
BR0306,3.0,399.6989178206085,299.7635277090286,257.09606102431906
BR0307,3.0,399.6989178206085,299.7635277090286,257.09606102431906
BR0308,3.0,398.7035687772007,297.9483455184932,221.16974573542512
BR0309,3.0,398.872364185533,276.1076533255325,179.76495159018242
BR0310,3.0,399.77131402006165,277.03953079226386,298.5171397476802
BR0310XL,3.0,398.9984769916616,298.5813627949955,270.3775836237519
BR0311,3.0,398.7035687772007,297.9483455184932,221.16974573542512
BR0312,3.0,398.7035687772007,297.9483455184932,221.16974573542512
BR0313,3.0,398.7035687772007,297.9483455184932,221.16974573542512
BR0314,3.0,398.8845414703037,299.1335255726877,179.6788007569087
BR0314XL,3.0,398.88453461806495,299.1335224047669,179.67880565764432
BR0315,3.0,398.88453461806495,299.1335224047669,179.67880565764432
BR0316,3.0,398.7054133979895,298.98321959537503,163.35753751243013
BR0317,3.0,398.7054133979895,298.98321959537503,163.35753751243013
BR0318,3.0,399.4566533516339,299.5596775026307,199.72620969191308
BR0319,3.0,398.7054133979895,298.98321959537503,163.35753751243013
BR0320,3.0,398.7035687772007,297.9483455184932,221.16974573542512
BR0321,3.0,399.6660272535138,238.24119719316985,263.6528415790036
BR0322,3.0,399.987117752971,299.9907649062952,224.99508126206416
BR0323,3.0,399.2881390569096,299.4896788805418,249.10638553372127
BR0324,3.0,398.7758758779989,268.820945476175,179.90316250500862
BR0325,3.0,399.1813871680308,276.42798896404105,255.7664008327294
BR0326,3.0,398.00546254894135,239.56306271469225,273.6540876220818
BR0327,3.0,395.1678411070869,238.94142670775648,286.80288961285345
BR0328,3.0,399.0910636045863,239.8672546413923,233.07955927274404
BR0329,3.0,398.3928200294749,239.64791993090952,243.2482217845588
BR0330,3.0,399.0910636045863,239.8672546413923,233.07955927274404
BR0331,3.0,398.3928200294749,239.64791993090952,243.2482217845588
BR0332,3.0,399.1813871680308,276.42798896404105,255.7664008327294
BR0333,3.0,399.9866717234407,299.9896467628579,224.9961620991816
BR0334,3.0,395.5021282188096,269.7786334860466,254.72730384100424
BR0335,3.0,395.5021282188096,269.7786334860466,254.72730384100424
BR0336,3.0,399.4566533516339,299.5596775026307,199.72620969191308
BR0337,3.0,395.1678408604192,238.94143362717824,224.98433664573355
BR0338,3.0,398.8845414703037,299.1335255726877,179.6788007569087
BR0339,3.0,398.0654683053455,239.57620056399705,268.41206164773905
BR0340,3.0,399.48672387632246,273.59367189100425,224.904477067846
BR0340XL,3.0,395.5021282188096,269.7786334860466,254.72730384100424
BR0341,3.0,399.0910636045863,239.8672546413923,233.07955927274404
BR0342,3.0,395.5021282188096,269.7786334860466,254.72730384100424
BR0343,3.0,388.7355086276226,274.19649423519394,341.24561779399244
BR0344,3.0,399.77131402006165,277.03953079226386,298.5171397476802
BR0345,3.0,399.79351931651735,299.8469786601113,342.0575547387389
BR0346,3.0,399.6989178206085,299.7635277090286,257.09606102431906
BR0347,3.0,399.4152710821307,299.5808176829445,243.89087264547155
BR0348,3.0,399.87944673658205,299.9135773725474,299.8994867430204
BR0349,3.0,399.6989178206085,299.7635277090286,257.09606102431906
BR0350,3.0,399.3606046923639,298.72679286955133,221.82654667549565
BR0351,3.0,395.5469919085039,290.53167251063445,222.133755561688
BR0352,3.0,399.77131402006165,277.03953079226386,298.5171397476802
BR0353,3.0,397.5026487363298,239.45291283361843,263.7318753795388
BR0354,3.0,392.3092998674731,269.30410772855856,292.7034520012907
BR0355,3.0,398.1642482770366,275.37359180220136,199.52625053849133
BR0356,3.0,399.1813871680308,276.42798896404105,255.7664008327294
BR0357,3.0,398.3928200294749,239.64791993090952,243.2482217845588
BR0358,3.0,399.6989178206085,299.7635277090286,257.09606102431906
BR0359,3.0,396.0883450099007,239.4583782648388,245.74333663451304
BR0360,3.0,399.4566533516339,299.5596775026307,199.72620969191308
BR0361,3.0,398.7054133979895,298.98321959537503,163.35753751243013
BR0362,3.0,398.9984769916616,298.5813627949955,270.3775836237519
BR0363,3.0,398.9984769916616,298.5813627949955,270.3775836237519
BR0364,3.0,398.3811346239362,298.52117878013945,234.1767507721401
BR0365,3.0,398.8845414703037,299.1335255726877,179.6788007569087
BR0366,3.0,399.987117752971,299.9907649062952,224.99508126206416
BR0367,3.0,399.4566533516339,299.5596775026307,199.72620969191308
BR0368,3.0,396.1956450202772,295.2638516051181,188.1652163075424
BR0369,3.0,398.9984769916616,298.5813627949955,270.3775836237519
BR0370,3.0,398.3811346239362,298.52117878013945,234.1767507721401
BR0371,3.0,399.6989178206085,299.7635277090286,257.09606102431906
BR0372,3.0,398.9984769916616,298.5813627949955,270.3775836237519
BR0373,3.0,399.87944673658205,299.9135773725474,299.8994867430204
BR0374,3.0,399.6989178206085,299.7635277090286,257.09606102431906
BR0375,3.0,399.6989178206085,299.7635277090286,257.09606102431906
BR0376,3.0,399.6989178206085,299.7635277090286,257.09606102431906
BR0377,3.0,399.6989178206085,299.7635277090286,257.09606102431906
BR0378,3.0,395.5021282188096,269.7786334860466,254.72730384100424
BR0379,3.0,395.5021282188096,269.7786334860466,254.72730384100424
BR0380,3.0,399.1813871680308,276.42798896404105,255.7664008327294
BR0381,3.0,399.48672387632246,273.59367189100425,224.904477067846
BR0382,3.0,399.48672387632246,273.59367189100425,224.904477067846
BR0383,3.0,399.48672387632246,273.59367189100425,224.904477067846
BR0384,3.0,399.48672387632246,273.59367189100425,224.904477067846
BR0385,3.0,399.48672387632246,273.59367189100425,224.904477067846
BR0386,3.0,399.9866717234407,299.9896467628579,224.9961620991816
BR0387,3.0,399.4566533516339,299.5596775026307,199.72620969191308
BR0388,3.0,398.3928200294749,239.64791993090952,243.2482217845588
BR0389,3.0,399.48672387632246,273.59367189100425,224.904477067846
BR0390,3.0,395.5021282188096,269.7786334860466,254.72730384100424
BR0391,3.0,397.9292473966413,266.1245145801887,199.87473699232137
BR0392,3.0,398.8845414703037,299.1335255726877,179.6788007569087
BR0393,3.0,397.9292473966413,266.1245145801887,199.87473699232137
BR0394,3.0,399.5841687280819,238.2260826512745,207.6060529753065
BR0395,3.0,398.7758758779989,268.820945476175,179.90316250500862
BR0396,3.0,399.707010491744,299.7899607400112,212.20959764621423
BR0397,3.0,398.95667813121577,298.21347855326906,223.90021663168048
BR0398,3.0,398.95667813121577,298.21347855326906,223.90021663168048
BR0399,3.0,399.87944673658205,299.9135773725474,299.8994867430204
BR0400,3.0,399.87944673658205,299.9135773725474,299.8994867430204
BR0401,3.0,399.707010491744,299.7899607400112,212.20959764621423
BR0402,3.0,398.88453461806495,299.1335224047669,179.67880565764432
BR0403,3.0,395.1678408604193,238.94143362717824,339.19147872413043
BR0404,3.0,395.5021282188096,269.7786334860466,254.72730384100424
BR0405,3.0,398.8845414703037,299.1335255726877,179.6788007569087
BR0406,3.0,399.87944673658205,299.9135773725474,299.8994867430204
BR0407,3.0,399.6989178206085,299.7635277090286,257.09606102431906
BR0408,3.0,399.87944673658205,299.9135773725474,299.8994867430204
BR0409,3.0,395.5021282188096,269.7786334860466,254.72730384100424
BR0410,3.0,396.8277781252673,297.7258876690179,288.007791101739
BR0411,3.0,398.7035687772007,297.9483455184932,221.16974573542512
BR0412,3.0,399.9866717234407,299.9896467628579,224.9961620991816
BR0413,3.0,399.4152710821307,299.5808176829445,243.89087264547155
BR0414,3.0,398.8845414703037,299.1335255726877,179.6788007569087
BR0415,3.0,395.5021282188096,269.7786334860466,254.72730384100424
BR0416,3.0,398.8845414703037,299.1335255726877,179.6788007569087
BR0417,3.0,395.5021282188096,269.7786334860466,254.72730384100424
