codigo_producto,caja_grosor_mm,caja_exterior_largo,caja_exterior_ancho,caja_exterior_alto
BR0181,3.0,398.7758758779989,268.820945476175,179.90316250500862
BR0182,3.0,399.6989178206085,299.7635277090286,257.09606102431906
BR0183,3.0,399.48672387632246,273.59367189100425,224.904477067846
BR0184,3.0,399.4566533516339,299.5596775026307,199.72620969191308
BR0185,3.0,396.0710332904915,275.9237252367458,292.2405943960971
BR0186,3.0,399.9202163872421,298.877506314088,222.8744007355222
BR0187,3.0,399.0,261.0,297.0
BR0188,3.0,399.4566533516339,299.5596775026307,199.72620969191308
BR0189,3.0,395.5021282188096,269.7786334860466,254.72730384100424
BR0190,3.0,398.5954728136164,275.820616556795,256.70222430158685
BR0191,3.0,399.48672387632246,273.59367189100425,224.904477067846
BR0192,3.0,398.8229902858053,239.7421560107224,217.03120525588807
BR0193,3.0,399.77131402006165,277.03953079226386,298.5171397476802
BR0194,3.0,399.87944673658205,299.9135773725474,299.8994867430204
BR0195,3.0,399.87944673658205,299.9135773725474,299.8994867430204
BR0196,3.0,398.9984769916616,298.5813627949955,270.3775836237519
BR0197,3.0,399.4566533516339,299.5596775026307,199.72620969191308
BR0198,3.0,399.4566533516339,299.5596775026307,199.72620969191308
BR0199,3.0,399.987043531577,299.98993336892363,224.9957419419903
BR0200,3.0,399.5556888228666,299.7087175790124,179.21740979018506
BR0201,3.0,399.987043531577,299.98993336892363,224.9957419419903
BR0202,3.0,399.5556888228666,299.7087175790124,179.21740979018506
BR0203,3.0,399.48672387632246,273.59367189100425,224.904477067846
BR0204,3.0,399.157276011927,276.4029943728752,222.8117190474277
BR0205,3.0,399.987117752971,299.9907649062952,224.99508126206416
BR0206,3.0,399.4566533516339,299.5596775026307,199.72620969191308
BR0207,3.0,399.4566533516339,299.5596775026307,199.72620969191308
BR0208,3.0,399.1813871680308,276.42798896404105,255.7664008327294
BR0209,3.0,399.5556888228666,299.7087175790124,179.21740979018506
BR0209XL,3.0,399.4566533516339,299.5596775026307,199.72620969191308
BR0210,3.0,399.5556888228666,299.7087175790124,179.21740979018506
BR0211,3.0,398.8845414703037,299.1335255726877,179.6788007569087
BR0212,3.0,398.7173114232068,290.3646459475544,359.2183616105726
BR0213,3.0,399.1323632756415,299.3222181172732,212.1213021991297
BR0214,3.0,396.1904041069792,295.4615773905373,193.66663093066367
BR0215,3.0,396.1904041069792,295.4615773905373,193.66663093066367
BR0216,3.0,398.7758758779989,268.820945476175,179.90316250500862
BR0217,3.0,399.5556888228666,299.7087175790124,179.21740979018506
BR0218,3.0,398.8845414703037,299.1335255726877,179.6788007569087
BR0219,3.0,396.8855288718978,295.9301763781894,170.59305211647654
BR0220,3.0,398.872364185533,276.1076533255325,179.76495159018242
BR0221,3.0,398.7758758779989,268.820945476175,179.90316250500862
BR0222,3.0,398.1642482770366,275.37359180220136,199.52625053849133
BR0223,3.0,398.872364185533,276.1076533255325,179.76495159018242
BR0224,3.0,396.8546103352174,271.0735631751822,149.1570667220991
BR0225,3.0,395.1678408604193,238.94143362717824,167.35687963369838
BR0226,3.0,398.872364185533,276.1076533255325,179.76495159018242
BR0227,3.0,399.2596709720018,239.83781831045505,196.0527315200292
BR0228,3.0,398.872364185533,276.1076533255325,179.76495159018242
BR0229,3.0,398.1642482770366,275.37359180220136,199.52625053849133
BR0230,3.0,399.7272885511704,299.78815942387143,149.9397278968969
BR0231,3.0,398.8845414703037,299.1335255726877,179.6788007569087
BR0232,3.0,399.6933311476535,299.7629213646659,257.1001424671451
BR0233,3.0,399.87944673658205,299.9135773725474,299.8994867430204
BR0234,3.0,398.872364185533,276.1076533255325,179.76495159018242
BR0235,3.0,399.1813871680308,276.42798896404105,255.7664008327294
BR0236,3.0,399.1813871680308,276.42798896404105,255.7664008327294
BR0237,3.0,398.4498705515388,298.7958815675927,249.0662748061492
BR0238,3.0,399.6989178206085,299.7635277090286,257.09606102431906
BR0239,3.0,398.0654683053455,239.57620056399705,268.41206164773905
BR0240,3.0,398.0654683053455,239.57620056399705,268.41206164773905
BR0241,3.0,399.6989178206085,299.7635277090286,257.09606102431906
BR0242,3.0,399.6989178206085,299.7635277090286,257.09606102431906
BR0243,3.0,393.6650731178058,295.1026122252151,297.62439693058565
BR0244,3.0,398.4498705515388,298.7958815675927,249.0662748061492
BR0245,3.0,396.5623498432829,239.1373856065925,255.1848712797681
BR0246,3.0,396.56234210727047,239.1373906073542,255.18487086254729
BR0247,3.0,399.77131402006165,277.03953079226386,298.5171397476802
BR0248,3.0,396.939881731385,276.6649848737939,349.6489152606723
BR0249,3.0,398.90581029760335,299.2155938481774,290.1654827158047
BR0250,3.0,398.90581029760335,299.2155938481774,290.1654827158047
BR0251,3.0,399.7328442354517,269.79292555839663,343.9991976250494
BR0252,3.0,399.7328442354517,269.79292555839663,343.9991976250494
BR0253,3.0,389.2034789629902,282.1454030536805,354.4282565583631
BR0254,3.0,396.939881731385,276.6649848737939,349.6489152606723
BR0255,3.0,398.7173114232068,290.3646459475544,359.2183616105726
BR0256,3.0,398.7173114232068,290.3646459475544,359.2183616105726
BR0257,3.0,398.90581029760335,299.2155938481774,290.1654827158047
BR0258,3.0,398.90581029760335,299.2155938481774,290.1654827158047
BR0259,3.0,395.5021282188096,269.7786334860466,254.72730384100424
BR0260,3.0,399.157276011927,276.4029943728752,222.8117190474277
BR0261,3.0,398.1642482770366,275.37359180220136,199.52625053849133
BR0262,3.0,398.1642482770366,275.37359180220136,199.52625053849133
BR0263,3.0,399.5841687280819,238.2260826512745,207.6060529753065
BR0264,3.0,399.7941102208086,239.9509600145156,215.4838825883871
BR0265,3.0,399.2596709720018,239.83781831045505,196.0527315200292
BR0266,3.0,398.9984769916616,298.5813627949955,270.3775836237519
BR0267,3.0,399.77131402006165,277.03953079226386,298.5171397476802
BR0268,3.0,399.5556888228666,299.7087175790124,179.21740979018506
BR0269,3.0,398.1642482770366,275.37359180220136,199.52625053849133
BR0270,3.0,399.4566533516339,299.5596775026307,199.72620969191308
BR0271,3.0,399.4566533516339,299.5596775026307,199.72620969191308
BR0272,3.0,399.693338371577,299.7629247160242,257.10013500251296
BR0273,3.0,399.987043531577,299.98993336892363,224.9957419419903
BR0274,3.0,399.6989178206085,299.7635277090286,257.09606102431906
BR0275,3.0,399.5556888228666,299.7087175790124,179.21740979018506
BR0276,3.0,398.7054133979895,298.98321959537503,163.35753751243013
BR0277,3.0,398.90581029760335,299.2155938481774,290.1654827158047
BR0278,3.0,398.90581029760335,299.2155938481774,290.1654827158047
BR0279,3.0,399.693338371577,299.7629247160242,257.10013500251296
BR0280,3.0,399.6989178206085,299.7635277090286,257.09606102431906
BR0281,3.0,399.987043531577,299.98993336892363,224.9957419419903
BR0282,3.0,398.9984769916616,298.5813627949955,270.3775836237519
BR0283,3.0,399.987043531577,299.98993336892363,224.9957419419903
BR0284,3.0,399.48672387632246,273.59367189100425,224.904477067846
BR0285,3.0,399.5556888228666,299.7087175790124,179.21740979018506
BR0286,3.0,399.5556888228666,299.7087175790124,179.21740979018506
BR0287,3.0,398.90581029760335,299.2155938481774,290.1654827158047
BR0288,3.0,399.0910636045863,239.8672546413923,233.07955927274404
BR0289,3.0,395.1678411070869,238.94142670775648,219.74548313814216
BR0290,3.0,399.87944673658205,299.9135773725474,299.8994867430204
BR0291,3.0,399.4566533516339,299.5596775026307,199.72620969191308
BR0292,3.0,398.90581029760335,299.2155938481774,290.1654827158047
BR0293,3.0,399.9202163872421,298.877506314088,222.8744007355222
BR0294,3.0,397.1263136735645,297.9399027631621,188.2629163892192
BR0295,3.0,399.70819378400495,299.77081312233565,238.89494672352689
BR0296,3.0,399.70819378400495,299.77081312233565,238.89494672352689
BR0297,3.0,399.7272885511704,299.78815942387143,149.9397278968969
BR0298,3.0,399.7272885511704,299.78815942387143,149.9397278968969
BR0299,3.0,399.9202163872421,298.877506314088,222.8744007355222
BR0300,3.0,395.1678408604192,238.94143362717824,224.98433664573355
BR0301,3.0,396.73605655781535,239.52331852505063,264.1596673788108
BR0302,3.0,399.7941102208086,239.9509600145156,215.4838825883871
BR0303,3.0,396.088343971927,239.45838600874765,157.41683956571677
BR0304,3.0,398.7758758779989,268.820945476175,179.90316250500862
BR0305,3.0,399.6989178206085,299.7635277090286,257.09606102431906
BR0306,3.0,399.6989178206085,299.7635277090286,257.09606102431906
BR0307,3.0,399.6989178206085,299.7635277090286,257.09606102431906
BR0308,3.0,399.48672387632246,273.59367189100425,224.904477067846
BR0309,3.0,398.872364185533,276.1076533255325,179.76495159018242
BR0310,3.0,399.77131402006165,277.03953079226386,298.5171397476802
BR0310XL,3.0,398.9984769916616,298.5813627949955,270.3775836237519
BR0311,3.0,399.9202163872421,298.877506314088,222.8744007355222
BR0312,3.0,399.9202163872421,298.877506314088,222.8744007355222
BR0313,3.0,399.9202163872421,298.877506314088,222.8744007355222
BR0314,3.0,399.5556888228666,299.7087175790124,179.21740979018506
BR0314XL,3.0,398.8845414703037,299.1335255726877,179.6788007569087
BR0315,3.0,398.8845414703037,299.1335255726877,179.6788007569087
BR0316,3.0,398.7054133979895,298.98321959537503,163.35753751243013
BR0317,3.0,398.7054133979895,298.98321959537503,163.35753751243013
BR0318,3.0,399.4566533516339,299.5596775026307,199.72620969191308
BR0319,3.0,398.7054133979895,298.98321959537503,163.35753751243013
BR0320,3.0,399.987117752971,299.9907649062952,224.99508126206416
BR0321,3.0,396.73605655781535,239.52331852505063,264.1596673788108
BR0322,3.0,399.987043531577,299.98993336892363,224.9957419419903
BR0323,3.0,398.4498705515388,298.7958815675927,249.0662748061492
BR0324,3.0,398.7758758779989,268.820945476175,179.90316250500862
BR0325,3.0,398.5954728136164,275.820616556795,256.70222430158685
BR0326,3.0,398.00546254894135,239.56306271469225,273.6540876220818
BR0327,3.0,395.1678411070869,238.94142670775648,286.80288961285345
BR0328,3.0,399.0910636045863,239.8672546413923,233.07955927274404
BR0329,3.0,398.9565242107511,239.8476058863391,243.59732821825213
BR0330,3.0,399.0910636045863,239.8672546413923,233.07955927274404
BR0331,3.0,398.9565242107511,239.8476058863391,243.59732821825213
BR0332,3.0,398.5954728136164,275.820616556795,256.70222430158685
BR0333,3.0,399.9202163872421,298.877506314088,222.8744007355222
BR0334,3.0,399.1813871680308,276.42798896404105,255.7664008327294
BR0335,3.0,399.1813871680308,276.42798896404105,255.7664008327294
BR0336,3.0,399.4566533516339,299.5596775026307,199.72620969191308
BR0337,3.0,395.1678408604192,238.94143362717824,224.98433664573355
BR0338,3.0,399.5556888228666,299.7087175790124,179.21740979018506
BR0339,3.0,398.0654683053455,239.57620056399705,268.41206164773905
BR0340,3.0,399.48672387632246,273.59367189100425,224.904477067846
BR0340XL,3.0,399.1813871680308,276.42798896404105,255.7664008327294
BR0341,3.0,399.0910636045863,239.8672546413923,233.07955927274404
BR0342,3.0,395.5021282188096,269.7786334860466,254.72730384100424
BR0343,3.0,399.7328442354517,269.79292555839663,343.9991976250494
BR0344,3.0,399.77131402006165,277.03953079226386,298.5171397476802
BR0345,3.0,399.8914445734889,299.9195503469279,317.6317288142165
BR0346,3.0,399.6989178206085,299.7635277090286,257.09606102431906
BR0347,3.0,399.2881390569096,299.4896788805418,249.10638553372127
BR0348,3.0,398.90581029760335,299.2155938481774,290.1654827158047
BR0349,3.0,399.693338371577,299.7629247160242,257.10013500251296
BR0350,3.0,399.48672387632246,273.59367189100425,224.904477067846
BR0351,3.0,399.48672387632246,273.59367189100425,224.904477067846
BR0352,3.0,399.77131402006165,277.03953079226386,298.5171397476802
BR0353,3.0,399.6660272535138,238.24119719316985,263.6528415790036
BR0354,3.0,396.0710332904915,275.9237252367458,292.2405943960971
BR0355,3.0,398.1642482770366,275.37359180220136,199.52625053849133
BR0356,3.0,398.5954728136164,275.820616556795,256.70222430158685
BR0357,3.0,398.9565242107511,239.8476058863391,243.59732821825213
BR0358,3.0,399.6989178206085,299.7635277090286,257.09606102431906
BR0359,3.0,398.8182097959093,239.668484756126,248.4930307961189
BR0360,3.0,399.4566533516339,299.5596775026307,199.72620969191308
BR0361,3.0,398.7054133979895,298.98321959537503,163.35753751243013
BR0362,3.0,398.9984769916616,298.5813627949955,270.3775836237519
BR0363,3.0,398.9984769916616,298.5813627949955,270.3775836237519
BR0364,3.0,399.70819378400495,299.77081312233565,238.89494672352689
BR0365,3.0,399.5556888228666,299.7087175790124,179.21740979018506
BR0366,3.0,399.987117752971,299.9907649062952,224.99508126206416
BR0367,3.0,399.4566533516339,299.5596775026307,199.72620969191308
BR0368,3.0,397.1263136735645,297.9399027631621,188.2629163892192
BR0369,3.0,398.9984769916616,298.5813627949955,270.3775836237519
BR0370,3.0,399.70819378400495,299.77081312233565,238.89494672352689
BR0371,3.0,399.6989178206085,299.7635277090286,257.09606102431906
BR0372,3.0,398.9984769916616,298.5813627949955,270.3775836237519
BR0373,3.0,399.87944673658205,299.9135773725474,299.8994867430204
BR0374,3.0,399.6989178206085,299.7635277090286,257.09606102431906
BR0375,3.0,399.6989178206085,299.7635277090286,257.09606102431906
BR0376,3.0,399.6989178206085,299.7635277090286,257.09606102431906
BR0377,3.0,399.6989178206085,299.7635277090286,257.09606102431906
BR0378,3.0,398.5954728136164,275.820616556795,256.70222430158685
BR0379,3.0,399.1813871680308,276.42798896404105,255.7664008327294
BR0380,3.0,399.1813871680308,276.42798896404105,255.7664008327294
BR0381,3.0,399.48672387632246,273.59367189100425,224.904477067846
BR0382,3.0,399.48672387632246,273.59367189100425,224.904477067846
BR0383,3.0,399.48672387632246,273.59367189100425,224.904477067846
BR0384,3.0,399.48672387632246,273.59367189100425,224.904477067846
BR0385,3.0,399.48672387632246,273.59367189100425,224.904477067846
BR0386,3.0,399.987043531577,299.98993336892363,224.9957419419903
BR0387,3.0,399.4566533516339,299.5596775026307,199.72620969191308
BR0388,3.0,398.9565242107511,239.8476058863391,243.59732821825213
BR0389,3.0,399.48672387632246,273.59367189100425,224.904477067846
BR0390,3.0,398.5954728136164,275.820616556795,256.70222430158685
BR0391,3.0,398.1642482770366,275.37359180220136,199.52625053849133
BR0392,3.0,399.5556888228666,299.7087175790124,179.21740979018506
BR0393,3.0,398.1642482770366,275.37359180220136,199.52625053849133
BR0394,3.0,399.0290175286364,239.78728976744625,206.54261452852631
BR0395,3.0,398.7758758779989,268.820945476175,179.90316250500862
BR0396,3.0,399.1323632756415,299.3222181172732,212.1213021991297
BR0397,3.0,399.987043531577,299.98993336892363,224.9957419419903
BR0398,3.0,399.987117752971,299.9907649062952,224.99508126206416
BR0399,3.0,399.87944673658205,299.9135773725474,299.8994867430204
BR0400,3.0,399.87944673658205,299.9135773725474,299.8994867430204
BR0401,3.0,399.1323632756415,299.3222181172732,212.1213021991297
BR0402,3.0,398.8845414703037,299.1335255726877,179.6788007569087
BR0403,3.0,395.1678408604193,238.94143362717824,339.19147872413043
BR0404,3.0,395.5021282188096,269.7786334860466,254.72730384100424
BR0405,3.0,399.5556888228666,299.7087175790124,179.21740979018506
BR0406,3.0,399.87944673658205,299.9135773725474,299.8994867430204
BR0407,3.0,399.6989178206085,299.7635277090286,257.09606102431906
BR0408,3.0,399.87944673658205,299.9135773725474,299.8994867430204
BR0409,3.0,395.5021282188096,269.7786334860466,254.72730384100424
BR0410,3.0,398.90581029760335,299.2155938481774,290.1654827158047
BR0411,3.0,399.9202163872421,298.877506314088,222.8744007355222
BR0412,3.0,399.987043531577,299.98993336892363,224.9957419419903
BR0413,3.0,399.2881390569096,299.4896788805418,249.10638553372127
BR0414,3.0,399.5556888228666,299.7087175790124,179.21740979018506
BR0415,3.0,398.0654683053455,239.57620056399705,268.41206164773905
BR0416,3.0,399.5556888228666,299.7087175790124,179.21740979018506
BR0417,3.0,398.8182097959093,239.668484756126,248.4930307961189
BR0418,3.0,398.8182097959093,239.668484756126,248.4930307961189
