codigo_producto,caja_grosor_mm,caja_exterior_largo,caja_exterior_ancho,caja_exterior_alto
BR0141,3.0,399.6831339050656,299.7511308998326,257.06300914396786
BR0142,3.0,395.65360873597706,296.77892141532107,324.42346755844983
BR0143,3.0,399.6831339050656,299.7511308998326,257.06300914396786
BR0144,3.0,398.0096609005317,275.2133305342098,224.40734312943297
BR0145,3.0,398.88453461806495,299.1335224047669,179.67880565764432
BR0146,3.0,399.1411697619741,299.3843190744104,179.5917767446542
BR0147,3.0,398.4318565472812,298.0184833315278,221.2670092557481
BR0148,3.0,399.4566573157488,299.5596788644566,199.72620684729927
BR0149,3.0,398.88453461806495,299.1335224047669,179.67880565764432
BR0150,3.0,399.4566573157488,299.5596788644566,199.72620684729927
BR0151,3.0,399.987043531577,299.98993336892363,224.9957419419903
BR0152,3.0,398.4318565472812,298.0184833315278,221.2670092557481
BR0153,3.0,389.9444551864095,292.1889947083135,249.0528876534483
BR0154,3.0,399.9870378555164,299.98993116902363,224.99574672917328
BR0155,3.0,399.707010491744,299.7899607400112,212.20959764621423
BR0156,3.0,399.0732451188162,299.39243619622914,179.61697060930584
BR0157,3.0,399.693338371577,299.7629247160242,257.10013500251296
BR0158,3.0,399.6580020192778,298.59745984669075,171.45762101060393
BR0159,3.0,398.7054133979895,298.98321959537503,163.35753751243013
BR0160,3.0,398.7054133979895,298.98321959537503,163.35753751243013
BR0161,3.0,399.4566573157488,299.5596788644566,199.72620684729927
BR0162,3.0,395.76787001334856,296.7808320006124,223.6608207735851
BR0163,3.0,399.707010491744,299.7899607400112,212.20959764621423
BR0164,3.0,398.7054133979895,298.98321959537503,163.35753751243013
BR0165,3.0,399.4566573157488,299.5596788644566,199.72620684729927
BR0166,3.0,399.7272885511704,299.78815942387143,149.9397278968969
BR0167,3.0,398.7054133979895,298.98321959537503,163.35753751243013
BR0168,3.0,399.4566573157488,299.5596788644566,199.72620684729927
BR0169,3.0,398.4318565472812,298.0184833315278,221.2670092557481
BR0170,3.0,399.7272885511704,299.78815942387143,149.9397278968969
BR0171,3.0,398.7054133979895,298.98321959537503,163.35753751243013
BR0172,3.0,399.9870378555164,299.98993116902363,224.99574672917328
BR0173,3.0,399.9870378555164,299.98993116902363,224.99574672917328
BR0174,3.0,398.7054133979895,298.98321959537503,163.35753751243013
BR0175,3.0,399.87944673658205,299.9135773725474,299.8994867430204
BR0176,3.0,398.7758758779989,268.820945476175,179.90316250500862
BR0177,3.0,398.7758758779989,268.820945476175,179.90316250500862
BR0178,3.0,398.7758758779989,268.820945476175,179.90316250500862
BR0179,3.0,399.7272885511704,299.78815942387143,149.9397278968969
BR0180,3.0,398.7758758779989,268.820945476175,179.90316250500862
BR0181,3.0,398.7758758779989,268.820945476175,179.90316250500862
BR0182,3.0,399.6831339050656,299.7511308998326,257.06300914396786
BR0183,3.0,398.0096609005317,275.2133305342098,224.40734312943297
BR0184,3.0,399.4566573157488,299.5596788644566,199.72620684729927
BR0185,3.0,395.997640676861,273.12758969741105,285.9271319726787
BR0186,3.0,398.4318565472812,298.0184833315278,221.2670092557481
BR0187,3.0,395.997640676861,273.12758969741105,285.9271319726787
BR0188,3.0,399.4566573157488,299.5596788644566,199.72620684729927
BR0189,3.0,392.37799908491456,269.3753324136191,252.19841555820105
BR0190,3.0,398.5954728136164,275.820616556795,256.70222430158685
BR0191,3.0,398.0096609005317,275.2133305342098,224.40734312943297
BR0192,3.0,398.8229902858053,239.7421560107224,217.03120525588807
BR0193,3.0,399.0734728927072,276.31612069936455,299.82067209399094
BR0194,3.0,399.87944673658205,299.9135773725474,299.8994867430204
BR0195,3.0,399.87944673658205,299.9135773725474,299.8994867430204
BR0196,3.0,395.2937208897734,296.7361648499011,274.5874392099593
BR0197,3.0,399.4566573157488,299.5596788644566,199.72620684729927
BR0198,3.0,399.4566573157488,299.5596788644566,199.72620684729927
BR0199,3.0,395.1770925004246,296.2536323611646,222.6423687815192
BR0200,3.0,398.88453461806495,299.1335224047669,179.67880565764432
BR0201,3.0,399.9870378555164,299.98993116902363,224.99574672917328
BR0202,3.0,398.8845414703037,299.1335255726877,179.6788007569087
BR0203,3.0,398.0096609005317,275.2133305342098,224.40734312943297
BR0204,3.0,397.27500270738807,274.57254064792573,224.22327199456888
BR0205,3.0,399.9870378555164,299.98993116902363,224.99574672917328
BR0206,3.0,399.4566573157488,299.5596788644566,199.72620684729927
BR0207,3.0,399.4566573157488,299.5596788644566,199.72620684729927
BR0208,3.0,396.3251536132624,273.4671027390772,255.5796470005659
BR0209,3.0,398.88453461806495,299.1335224047669,179.67880565764432
BR0209XL,3.0,399.4566573157488,299.5596788644566,199.72620684729927
BR0210,3.0,399.0732451188162,299.39243619622914,179.61697060930584
BR0211,3.0,399.0732451188162,299.39243619622914,179.61697060930584
BR0212,3.0,398.7173114232068,290.3646459475544,359.2183616105726
BR0213,3.0,399.707010491744,299.7899607400112,212.20959764621423
BR0214,3.0,396.50987059224366,295.70094412835505,195.30981955070405
BR0215,3.0,396.50987059224366,295.70094412835505,195.30981955070405
BR0216,3.0,398.7758758779989,268.820945476175,179.90316250500862
BR0217,3.0,399.6580020192778,298.59745984669075,171.45762101060393
BR0218,3.0,399.0732451188162,299.39243619622914,179.61697060930584
BR0219,3.0,399.6580020192778,298.59745984669075,171.45762101060393
BR0220,3.0,398.872364185533,276.1076533255325,179.76495159018242
BR0221,3.0,398.7758758779989,268.820945476175,179.90316250500862
BR0222,3.0,398.1642482770366,275.37359180220136,199.52625053849133
BR0223,3.0,398.872364185533,276.1076533255325,179.76495159018242
BR0224,3.0,396.8546103352174,271.0735631751822,149.1570667220991
BR0225,3.0,395.1678408604193,238.94143362717824,167.35687963369838
BR0226,3.0,398.872364185533,276.1076533255325,179.76495159018242
BR0227,3.0,399.2596709720018,239.83781831045505,196.0527315200292
BR0228,3.0,398.872364185533,276.1076533255325,179.76495159018242
BR0229,3.0,398.1642482770366,275.37359180220136,199.52625053849133
BR0230,3.0,399.7272885511704,299.78815942387143,149.9397278968969
BR0231,3.0,399.0732451188162,299.39243619622914,179.61697060930584
BR0232,3.0,399.6831339050656,299.7511308998326,257.06300914396786
BR0233,3.0,399.87944673658205,299.9135773725474,299.8994867430204
BR0234,3.0,398.872364185533,276.1076533255325,179.76495159018242
BR0235,3.0,398.5954728136164,275.820616556795,256.70222430158685
BR0236,3.0,396.3251536132624,273.4671027390772,255.5796470005659
BR0237,3.0,389.9444551864095,292.1889947083135,249.0528876534483
BR0238,3.0,399.693338371577,299.7629247160242,257.10013500251296
BR0239,3.0,398.0654683053455,239.57620056399705,268.41206164773905
BR0240,3.0,398.0654683053455,239.57620056399705,268.41206164773905
BR0241,3.0,399.6831339050656,299.7511308998326,257.06300914396786
BR0242,3.0,399.6831339050656,299.7511308998326,257.06300914396786
BR0243,3.0,399.4944371938002,298.4851640575764,290.44899190042065
BR0244,3.0,399.693338371577,299.7629247160242,257.10013500251296
BR0245,3.0,396.0883450099007,239.4583782648388,245.74333663451304
BR0246,3.0,397.5957200720577,239.4733016859225,254.29798445912
BR0247,3.0,399.0734728927072,276.31612069936455,299.82067209399094
BR0248,3.0,398.16060024678194,276.1119035362764,354.07509223667404
BR0249,3.0,399.87944673658205,299.9135773725474,299.8994867430204
BR0250,3.0,399.87944673658205,299.9135773725474,299.8994867430204
BR0251,3.0,388.7355086276226,274.19649423519394,341.24561779399244
BR0252,3.0,388.7355086276226,274.19649423519394,341.24561779399244
BR0253,3.0,387.6774835501452,280.87884442068,352.59251068137786
BR0254,3.0,398.16060024678194,276.1119035362764,354.07509223667404
BR0255,3.0,398.7173114232068,290.3646459475544,359.2183616105726
BR0256,3.0,398.7173114232068,290.3646459475544,359.2183616105726
BR0257,3.0,399.4944371938002,298.4851640575764,290.44899190042065
BR0258,3.0,399.4944371938002,298.4851640575764,290.44899190042065
BR0259,3.0,392.37799908491456,269.3753324136191,252.19841555820105
BR0260,3.0,397.27500270738807,274.57254064792573,224.22327199456888
BR0261,3.0,398.1642482770366,275.37359180220136,199.52625053849133
BR0262,3.0,398.1642482770366,275.37359180220136,199.52625053849133
BR0263,3.0,399.5841687280819,238.2260826512745,207.6060529753065
BR0264,3.0,399.7941102208086,239.9509600145156,215.4838825883871
BR0265,3.0,399.2596709720018,239.83781831045505,196.0527315200292
BR0266,3.0,396.7967741899967,297.7785420724958,269.07392408257704
BR0267,3.0,399.0734728927072,276.31612069936455,299.82067209399094
BR0268,3.0,398.88453461806495,299.1335224047669,179.67880565764432
BR0269,3.0,398.1642482770366,275.37359180220136,199.52625053849133
BR0270,3.0,399.4566573157488,299.5596788644566,199.72620684729927
BR0271,3.0,399.4566573157488,299.5596788644566,199.72620684729927
BR0272,3.0,399.6831339050656,299.7511308998326,257.06300914396786
BR0273,3.0,399.9870378555164,299.98993116902363,224.99574672917328
BR0274,3.0,399.6831339050656,299.7511308998326,257.06300914396786
BR0275,3.0,399.6580020192778,298.59745984669075,171.45762101060393
BR0276,3.0,398.7054133979895,298.98321959537503,163.35753751243013
BR0277,3.0,399.87944673658205,299.9135773725474,299.8994867430204
BR0278,3.0,399.87944673658205,299.9135773725474,299.8994867430204
BR0279,3.0,399.6831339050656,299.7511308998326,257.06300914396786
BR0280,3.0,399.693338371577,299.7629247160242,257.10013500251296
BR0281,3.0,399.9870378555164,299.98993116902363,224.99574672917328
BR0282,3.0,395.2937208897734,296.7361648499011,274.5874392099593
BR0283,3.0,399.9870378555164,299.98993116902363,224.99574672917328
BR0284,3.0,395.1770925004246,296.2536323611646,222.6423687815192
BR0285,3.0,398.88453461806495,299.1335224047669,179.67880565764432
BR0286,3.0,398.88453461806495,299.1335224047669,179.67880565764432
BR0287,3.0,399.87944673658205,299.9135773725474,299.8994867430204
BR0288,3.0,399.0910636045863,239.8672546413923,233.07955927274404
BR0289,3.0,395.1678411070869,238.94142670775648,219.74548313814216
BR0290,3.0,399.87944673658205,299.9135773725474,299.8994867430204
BR0291,3.0,399.4566573157488,299.5596788644566,199.72620684729927
BR0292,3.0,399.4944371938002,298.4851640575764,290.44899190042065
BR0293,3.0,398.4318565472812,298.0184833315278,221.2670092557481
BR0294,3.0,397.1263136735645,297.9399027631621,188.2629163892192
BR0295,3.0,399.4152710821307,299.5808176829445,243.89087264547155
BR0296,3.0,399.4152710821307,299.5808176829445,243.89087264547155
BR0297,3.0,399.7272885511704,299.78815942387143,149.9397278968969
BR0298,3.0,399.7272885511704,299.78815942387143,149.9397278968969
BR0299,3.0,398.4318565472812,298.0184833315278,221.2670092557481
BR0300,3.0,395.1678408604192,238.94143362717824,224.98433664573355
BR0301,3.0,397.5026487363298,239.45291283361843,263.7318753795388
BR0302,3.0,399.7941102208086,239.9509600145156,215.4838825883871
BR0303,3.0,396.088343971927,239.45838600874765,157.41683956571677
BR0304,3.0,398.7758758779989,268.820945476175,179.90316250500862
BR0305,3.0,399.6831339050656,299.7511308998326,257.06300914396786
BR0306,3.0,399.6831339050656,299.7511308998326,257.06300914396786
BR0307,3.0,399.6831339050656,299.7511308998326,257.06300914396786
BR0308,3.0,399.9870378555164,299.98993116902363,224.99574672917328
BR0309,3.0,398.872364185533,276.1076533255325,179.76495159018242
BR0310,3.0,399.0734728927072,276.31612069936455,299.82067209399094
BR0310XL,3.0,395.2937208897734,296.7361648499011,274.5874392099593
BR0311,3.0,398.4318565472812,298.0184833315278,221.2670092557481
BR0312,3.0,398.4318565472812,298.0184833315278,221.2670092557481
BR0313,3.0,398.4318565472812,298.0184833315278,221.2670092557481
BR0314,3.0,399.0732451188162,299.39243619622914,179.61697060930584
BR0314XL,3.0,398.88453461806495,299.1335224047669,179.67880565764432
BR0315,3.0,399.0732451188162,299.39243619622914,179.61697060930584
BR0316,3.0,398.7054133979895,298.98321959537503,163.35753751243013
BR0317,3.0,398.7054133979895,298.98321959537503,163.35753751243013
BR0318,3.0,399.4566573157488,299.5596788644566,199.72620684729927
BR0319,3.0,398.7054133979895,298.98321959537503,163.35753751243013
BR0320,3.0,399.0,300.0,230.0
BR0321,3.0,397.5026487363298,239.45291283361843,263.7318753795388
BR0322,3.0,399.987043531577,299.98993336892363,224.9957419419903
BR0323,3.0,398.66755862796725,296.9402118331571,250.4809846453623
BR0324,3.0,398.7758758779989,268.820945476175,179.90316250500862
BR0325,3.0,398.5954728136164,275.820616556795,256.70222430158685
BR0326,3.0,395.1678411070869,238.94142670775648,276.3251698511798
BR0327,3.0,395.1678411070869,238.94142670775648,286.80288961285345
BR0328,3.0,399.0910636045863,239.8672546413923,233.07955927274404
BR0329,3.0,398.3928200294749,239.64791993090952,243.2482217845588
BR0330,3.0,399.0910636045863,239.8672546413923,233.07955927274404
BR0331,3.0,398.3928200294749,239.64791993090952,243.2482217845588
BR0332,3.0,398.5954728136164,275.820616556795,256.70222430158685
BR0333,3.0,399.9870378555164,299.98993116902363,224.99574672917328
BR0334,3.0,396.3251536132624,273.4671027390772,255.5796470005659
BR0335,3.0,396.3251536132624,273.4671027390772,255.5796470005659
BR0336,3.0,399.4566573157488,299.5596788644566,199.72620684729927
BR0337,3.0,395.1678408604192,238.94143362717824,224.98433664573355
BR0338,3.0,398.88453461806495,299.1335224047669,179.67880565764432
BR0339,3.0,398.0654683053455,239.57620056399705,268.41206164773905
BR0340,3.0,398.0096609005317,275.2133305342098,224.40734312943297
BR0340XL,3.0,396.3251536132624,273.4671027390772,255.5796470005659
BR0341,3.0,399.0910636045863,239.8672546413923,233.07955927274404
BR0342,3.0,396.3251536132624,273.4671027390772,255.5796470005659
BR0343,3.0,388.7355086276226,274.19649423519394,341.24561779399244
BR0344,3.0,399.0734728927072,276.31612069936455,299.82067209399094
BR0345,3.0,398.3721458119772,297.5566545038652,321.3737655923581
BR0346,3.0,399.6831339050656,299.7511308998326,257.06300914396786
BR0347,3.0,399.6989178206085,299.7635277090286,257.09606102431906
BR0348,3.0,399.4944371938002,298.4851640575764,290.44899190042065
BR0349,3.0,399.6831339050656,299.7511308998326,257.06300914396786
BR0350,3.0,399.9870378555164,299.98993116902363,224.99574672917328
BR0351,3.0,399.9870378555164,299.98993116902363,224.99574672917328
BR0352,3.0,399.0734728927072,276.31612069936455,299.82067209399094
BR0353,3.0,395.1678408604193,238.94143362717824,265.8474425269948
BR0354,3.0,395.997640676861,273.12758969741105,285.9271319726787
BR0355,3.0,398.1642482770366,275.37359180220136,199.52625053849133
BR0356,3.0,398.5954728136164,275.820616556795,256.70222430158685
BR0357,3.0,398.3928200294749,239.64791993090952,243.2482217845588
BR0358,3.0,399.6831339050656,299.7511308998326,257.06300914396786
BR0359,3.0,396.0883450099007,239.4583782648388,245.74333663451304
BR0360,3.0,399.4566573157488,299.5596788644566,199.72620684729927
BR0361,3.0,398.7054133979895,298.98321959537503,163.35753751243013
BR0362,3.0,395.2937208897734,296.7361648499011,274.5874392099593
BR0363,3.0,395.2937208897734,296.7361648499011,274.5874392099593
BR0364,3.0,394.1985001630886,295.8410026902726,238.767932151304
BR0365,3.0,399.0889216216815,299.40271009254855,179.6039675255874
BR0366,3.0,399.987043531577,299.98993336892363,224.9957419419903
BR0367,3.0,399.4566573157488,299.5596788644566,199.72620684729927
BR0368,3.0,399.8724879764753,298.74471565029705,192.57863822692272
BR0369,3.0,395.2937208897734,296.7361648499011,274.5874392099593
BR0370,3.0,399.4152710821307,299.5808176829445,243.89087264547155
BR0371,3.0,399.6989178206085,299.7635277090286,257.09606102431906
BR0372,3.0,398.3562602225455,298.8216306778907,270.5930384073228
BR0373,3.0,399.87944673658205,299.9135773725474,299.8994867430204
BR0374,3.0,399.6831339050656,299.7511308998326,257.06300914396786
BR0375,3.0,399.6831339050656,299.7511308998326,257.06300914396786
BR0376,3.0,399.6831339050656,299.7511308998326,257.06300914396786
BR0377,3.0,399.6831339050656,299.7511308998326,257.06300914396786
BR0378,3.0,398.5954728136164,275.820616556795,256.70222430158685
BR0379,3.0,396.3251536132624,273.4671027390772,255.5796470005659
BR0380,3.0,396.3251536132624,273.4671027390772,255.5796470005659
BR0381,3.0,398.0096609005317,275.2133305342098,224.40734312943297
BR0382,3.0,398.0096609005317,275.2133305342098,224.40734312943297
BR0383,3.0,398.0096609005317,275.2133305342098,224.40734312943297
BR0384,3.0,398.0096609005317,275.2133305342098,224.40734312943297
BR0385,3.0,398.0096609005317,275.2133305342098,224.40734312943297
BR0386,3.0,399.9870378555164,299.98993116902363,224.99574672917328
BR0387,3.0,399.4566573157488,299.5596788644566,199.72620684729927
BR0388,3.0,398.3928200294749,239.64791993090952,243.2482217845588
BR0389,3.0,398.0096609005317,275.2133305342098,224.40734312943297
BR0390,3.0,398.5954728136164,275.820616556795,256.70222430158685
BR0391,3.0,398.1642482770366,275.37359180220136,199.52625053849133
BR0392,3.0,398.88453461806495,299.1335224047669,179.67880565764432
BR0393,3.0,398.1642482770366,275.37359180220136,199.52625053849133
BR0394,3.0,399.5841687280819,238.2260826512745,207.6060529753065
BR0395,3.0,398.7758758779989,268.820945476175,179.90316250500862
BR0396,3.0,399.707010491744,299.7899607400112,212.20959764621423
BR0397,3.0,399.9870378555164,299.98993116902363,224.99574672917328
BR0398,3.0,399.9870378555164,299.98993116902363,224.99574672917328
BR0399,3.0,399.87944673658205,299.9135773725474,299.8994867430204
BR0400,3.0,399.87944673658205,299.9135773725474,299.8994867430204
BR0401,3.0,399.707010491744,299.7899607400112,212.20959764621423
BR0402,3.0,399.0732451188162,299.39243619622914,179.61697060930584
BR0403,3.0,395.1678408604193,238.94143362717824,339.19147872413043
BR0404,3.0,392.37799908491456,269.3753324136191,252.19841555820105
BR0405,3.0,398.88453461806495,299.1335224047669,179.67880565764432
BR0406,3.0,399.87944673658205,299.9135773725474,299.8994867430204
BR0407,3.0,399.6831339050656,299.7511308998326,257.06300914396786
BR0408,3.0,399.87944673658205,299.9135773725474,299.8994867430204
BR0409,3.0,392.37799908491456,269.3753324136191,252.19841555820105
BR0410,3.0,399.87944673658205,299.9135773725474,299.8994867430204
BR0411,3.0,398.4318565472812,298.0184833315278,221.2670092557481
BR0412,3.0,399.9870378555164,299.98993116902363,224.99574672917328
BR0413,3.0,399.4152710821307,299.5808176829445,243.89087264547155
BR0414,3.0,398.88453461806495,299.1335224047669,179.67880565764432
BR0415,3.0,398.0654683053455,239.57620056399705,268.41206164773905
BR0416,3.0,398.88453461806495,299.1335224047669,179.67880565764432
BR0417,3.0,398.8182097959093,239.668484756126,248.4930307961189
