codigo_producto,caja_grosor_mm,caja_exterior_largo,caja_exterior_ancho,caja_exterior_alto
BR0199,3,395.1770925004246,296.2536323611646,222.64236878151922
BR0200,3,391.5739983287524,293.3821514359199,176.36560406274634
BR0201,3,398.3041591655105,298.7842776303708,223.83713470907097
BR0202,3,391.93723262289495,293.73695565343695,176.05859836283608
BR0203,3,388.93939203986014,265.81073360240225,216.51928401564757
BR0204,3,395.0150459239758,272.10900157222807,222.84768234251965
BR0205,3,399.46721349009846,299.58154323778757,224.85250473981077
BR0206,3,396.70937085983076,297.41551245775156,198.94783972523962
BR0207,3,396.70937085983076,297.41551245775156,198.94783972523962
BR0208,3,387.8607457090522,264.6925652923445,244.40295232823905
BR0209,3,395.30105872382785,296.27191249387454,178.74758960749355
BR0209XL,3,387.1726743377964,290.2999957445571,192.47321909501787
BR0210,3,391.93723262289495,293.73695565343695,176.05859836283608
BR0211,3,391.93723262289495,293.73695565343695,176.05859836283608
BR0212,3,394.83965823960756,295.9915182646639,355.81873926090543
BR0213,3,394.1984972997614,295.84099825710194,207.5936601013561
BR0214,3,394.1984972997614,295.84099825710194,190.96737885588342
BR0215,3,394.1984972997614,295.84099825710194,190.96737885588342
BR0216,3,399.8991561147097,277.17206727052644,163.6202493508723
BR0217,3,394.1984972997614,295.84099825710194,175.3802401882528
BR0218,3,390.35816909257596,292.42722981714354,175.4687490822578
BR0219,3,394.1984972997614,295.84099825710194,170.1845272990426
BR0220,3,398.872364185533,276.1076533255325,179.76495159018242
BR0221,3,392.269721262867,269.26308725425815,176.48972013177308
BR0222,3,395.318110758288,272.42317080818793,198.26897334508973
BR0223,3,398.872364185533,276.1076533255325,179.76495159018242
BR0224,3,395.52699002384014,272.6397034831692,148.80127121588797
BR0225,3,395.16784110708693,238.94142670775648,167.356884329774
BR0226,3,398.872364185533,276.1076533255325,179.76495159018242
BR0227,3,395.16784110708693,238.94142670775648,193.55118373395808
BR0228,3,398.872364185533,276.1076533255325,179.76495159018242
BR0229,3,395.318110758288,272.42317080818793,198.26897334508973
BR0230,3,396.1328940343507,297.2277344752334,148.01119827696587
BR0231,3,396.93749002997754,297.8045357012425,178.1863539784968
BR0232,3,395.8746749348481,296.7599358684131,255.306563920209
BR0233,3,399.87944867118176,299.9135759653478,299.89948671546273
BR0234,3,398.872364185533,276.1076533255325,179.76495159018242
BR0235,3,398.59547281361637,275.820616556795,256.70222430158685
BR0236,3,396.3251518786242,273.4671102677897,255.5796410926946
BR0237,3,388.8333558467286,291.3259086694572,240.26570554826085
BR0238,3,399.693338371577,299.7629247160242,257.10013500251296
BR0239,3,398.0654683053455,239.57620056399705,268.41206164773905
BR0240,3,398.0654683053455,239.57620056399705,268.41206164773905
BR0241,3,389.1010924824943,291.57430431785366,251.85209220117233
BR0242,3,394.39114112129073,295.5947570187854,254.32122879248914
BR0243,3,389.47721958860063,291.7353253116704,291.1256367664416
BR0244,3,394.39114112129073,295.5947570187854,254.32122879248914
BR0245,3,391.22826331902434,237.79890738872245,249.72283382919653
BR0246,3,396.56234984328285,239.1373856065925,255.18487127976812
BR0247,3,398.97419828262196,276.37440427274277,299.8315443826929
BR0248,3,388.7355086276226,274.19649423519394,341.24561779399244
BR0249,3,391.2331971295336,293.11448355694836,293.45311511388303
BR0250,3,391.2331971295336,293.11448355694836,293.45311511388303
BR0251,3,384.1195200394818,263.3096038826591,336.9707846020085
BR0252,3,384.1195200394818,263.3096038826591,336.9707846020085
BR0253,3,388.7355086276226,274.19649423519394,341.24561779399244
BR0254,3,388.7355086276226,274.19649423519394,341.24561779399244
BR0255,3,389.2034789629902,282.1454030536805,354.4282565583631
BR0256,3,387.6774835501452,280.87884442067997,352.59251068137786
BR0257,3,391.2331971295336,293.11448355694836,293.45311511388303
BR0258,3,391.2331971295336,293.11448355694836,293.45311511388303
BR0259,3,395.16784110708693,238.94142670775648,261.65636218483667
BR0260,3,388.93939203986014,265.81073360240225,216.51928401564757
BR0261,3,392.7948238629767,269.80742979750113,196.53149903991317
BR0262,3,392.7948238629767,269.80742979750113,196.53149903991317
BR0263,3,395.16784110708693,238.94142670775648,209.26776337646854
BR0264,3,395.16784110708693,238.94142670775648,214.50662325730534
BR0265,3,396.4264191008556,239.21713933461342,197.94138151346698
BR0266,3,394.1984972997614,295.84099825710194,265.7856444605104
BR0267,3,398.97419828262196,276.37440427274277,299.8315443826929
BR0268,3,397.1026985894987,297.7244350771034,179.19795055272644
BR0269,3,388.1059318762942,290.65830541193355,192.7512517111578
BR0270,3,395.177093207947,296.25363291075786,197.91150405308662
BR0271,3,396.70937085983076,297.41551245775156,198.94783972523962
BR0272,3,389.94445518640947,292.1889947083135,249.0528876534483
BR0273,3,390.9754902537534,292.9120785977094,219.88739870854448
BR0274,3,399.6944799253866,299.7600400413036,257.0481596695713
BR0275,3,389.0702540551265,291.50992780167724,173.55925374877984
BR0276,3,398.70541339798945,298.98321959537503,163.35753751243013
BR0277,3,389.47721958860063,291.7353253116704,291.1256367664416
BR0278,3,389.47721958860063,291.7353253116704,291.1256367664416
BR0279,3,399.6944799253866,299.7600400413036,257.0481596695713
BR0280,3,395.8746749348481,296.7599358684131,255.306563920209
BR0281,3,395.7346676196209,296.7196150548058,223.9232262657279
BR0282,3,394.1984972997614,295.84099825710194,270.98135734972067
BR0283,3,399.987043531577,299.98993336892363,224.9957419419903
BR0284,3,384.9454412572796,288.3616664366325,216.31467464251386
BR0285,3,388.27842026761147,291.13615893330507,174.26029696613963
BR0286,3,397.24866437880036,297.8730037744455,179.60316464203856
BR0287,3,389.47721958860063,291.7353253116704,291.1256367664416
BR0288,3,398.3364579656952,239.4166738529622,232.14469809443528
BR0289,3,395.16784110708693,238.94142670775648,219.74548313814216
BR0290,3,399.87944867118176,299.9135759653478,299.89948671546273
BR0291,3,397.9515390255675,298.5314902313033,198.72835440205756
BR0292,3,394.1984972997614,295.84099825710194,291.76420890656146
BR0293,3,395.1770925004246,296.2536323611646,222.64236878151922
BR0294,3,394.1984972997614,295.84099825710194,185.77166596667323
BR0295,3,394.1984972997614,295.84099825710194,238.76793743661736
BR0296,3,394.1984972997614,295.84099825710194,238.76793743661736
BR0297,3,395.17709535999444,296.2536345824375,148.44977459622126
BR0298,3,393.51301481751926,294.90506987643255,147.99543210721995
BR0299,3,393.51301204029335,294.905067695178,221.95138950785832
BR0300,3,396.4599641592021,239.15680855150077,223.11286878674
BR0301,3,398.0654683053455,239.57620056399705,268.41206164773905
BR0302,3,392.98084159407426,238.3281333564887,220.6611218323068
BR0303,3,396.0883450099007,239.45837826483879,157.41684419021877
BR0304,3,399.8991561147097,271.8549679122808,163.6202493508723
BR0305,3,398.6151179574053,298.9240308721831,256.9532362087732
BR0306,3,396.91186263998225,297.574551056872,255.88752660440872
BR0307,3,393.9054506636231,295.2884425482225,255.2391415681657
BR0308,3,385.82759108188276,289.04363607023345,217.31419029567473
BR0309,3,388.27842026761147,291.13615893330507,174.26029696613963
BR0310,3,391.8710817186653,268.8498414175729,293.52510316896706
BR0310XL,3,393.75951153354845,295.8654799753208,272.8843852480862
BR0311,3,394.1984972997614,295.84099825710194,217.98508587977653
BR0312,3,394.1984972997614,295.84099825710194,217.98508587977653
BR0313,3,394.1984972997614,295.84099825710194,217.98508587977653
BR0314,3,395.30105872382785,296.27191249387454,178.74758960749355
BR0314XL,3,396.25753924601787,297.1699551142234,179.0025191885006
BR0315,3,390.15184437154795,292.2251386245472,175.64607414199588
BR0316,3,393.2261651743336,294.7633026419151,162.21171982846738
BR0317,3,393.2261651743336,294.7633026419151,162.21171982846738
BR0318,3,393.51301272744195,294.90506823486976,197.29940370764558
BR0319,3,389.4215501997114,291.8220427698716,160.4961119232741
BR0320,3,391.7760986434584,293.57563762728347,220.2492088822408
BR0321,3,395.16784110708693,238.94142670775648,261.65636218483667
BR0322,3,399.46721349009846,299.58154323778757,224.85250473981077
BR0323,3,394.19849729976147,295.84099825710194,250.19850579287981
BR0324,3,398.7758792806162,268.82095623672444,179.903153883715
BR0325,3,398.59547281361637,275.820616556795,256.70222430158685
BR0326,3,395.16784110708693,238.94142670775648,276.3251698511798
BR0327,3,395.16784110708693,238.94142670775648,286.80288961285345
BR0328,3,395.16784110708693,238.94142670775648,230.22320289981582
BR0329,3,395.16784110708693,238.94142670775648,240.70092266148944
BR0330,3,395.16784110708693,238.94142670775648,230.22320289981582
BR0331,3,395.16784110708693,238.94142670775648,240.70092266148944
BR0332,3,394.2634205576999,271.32983638934945,254.0620598879698
BR0333,3,385.82759108188276,289.04363607023345,217.31419029567473
BR0334,3,387.8607457090522,264.6925652923445,244.40295232823905
BR0335,3,387.8607457090522,264.6925652923445,244.40295232823905
BR0336,3,388.04265442905523,290.7560503304227,195.12507762923468
BR0337,3,397.33432475149567,239.41603130087665,223.3292182711998
BR0338,3,393.5130134193296,294.90506877828363,177.57781506747534
BR0339,3,398.0654683053455,239.57620056399705,268.41206164773905
BR0340,3,395.0150459239758,272.10900157222807,222.84768234251965
BR0340XL,3,387.8607457090522,264.6925652923445,244.40295232823905
BR0341,3,395.16784110708693,238.94142670775648,230.22320289981582
BR0342,3,387.8607457090522,264.6925652923445,244.40295232823905
BR0343,3,387.8607457090522,264.6925652923445,331.64828807389245
BR0344,3,391.8710817186653,268.8498414175729,293.52510316896706
BR0345,3,391.3558520053453,293.5938835141826,331.54054603298266
BR0346,3,388.4095331607192,290.8967561921578,248.17818718962366
BR0347,3,388.4095331607192,290.8967561921578,248.17818718962366
BR0348,3,393.66507311780583,295.1026122252151,297.62439693058565
BR0349,3,398.10832633803324,298.6438883970218,255.63723738972877
BR0350,3,385.6521840509367,289.086345197804,215.2213645599042
BR0351,3,385.6521840509367,289.086345197804,215.2213645599042
BR0352,3,391.8710817186653,268.8498414175729,293.52510316896706
BR0353,3,396.0883450099007,239.45837826483879,263.6189362958583
BR0354,3,387.86074570905225,264.6925652923445,279.9097750154236
BR0355,3,398.1642482770366,275.37359180220136,199.52625053849138
BR0356,3,398.59547281361637,275.820616556795,256.70222430158685
BR0357,3,395.16784110708693,238.94142670775648,245.93978254232627
BR0358,3,398.10832633803324,298.6438883970218,255.63723738972877
BR0359,3,396.0883450099007,239.45837826483879,245.74333663451304
BR0360,3,396.70937085983076,297.41551245775156,198.94783972523962
BR0361,3,398.70541339798945,298.98321959537503,163.35753751243013
BR0362,3,394.1984972997614,295.84099825710194,276.1770702389308
BR0363,3,387.32037271045726,290.04132121056267,284.2559450168689
BR0364,3,394.1984972997614,295.84099825710194,233.57222454740713
BR0365,3,397.1026985894987,297.7244350771034,179.19795055272644
BR0366,3,397.5213621570487,298.10721979937165,223.30035968145611
BR0367,3,396.70937085983076,297.41551245775156,198.94783972523962
BR0368,3,388.1059318762942,290.65830541193355,192.7512517111578
BR0369,3,394.1984972997614,295.84099825710194,276.1770702389308
BR0370,3,394.1984972997614,295.84099825710194,238.76793743661736
BR0371,3,395.8373479897725,297.0158625273472,253.3431814318827
BR0372,3,394.1984972997614,295.84099825710194,265.7856444605104
BR0373,3,397.78111524312675,298.40931631148857,297.8906181816485
BR0374,3,398.10832633803324,298.6438883970218,255.63723738972877
BR0375,3,399.6944799253866,299.7600400413036,257.0481596695713
BR0376,3,399.74162715690585,299.80269475386257,256.96740968652523
BR0377,3,399.74162715690585,299.80269475386257,256.96740968652523
BR0378,3,392.37799908491456,269.3753324136191,252.19841555820105
BR0379,3,392.37799908491456,269.3753324136191,252.19841555820105
BR0380,3,392.37799908491456,269.3753324136191,252.19841555820105
BR0381,3,398.0096601344835,275.2133394959759,224.40733629256982
BR0382,3,398.0096601344835,275.2133394959759,224.40733629256982
BR0383,3,398.0096601344835,275.2133394959759,224.40733629256982
BR0384,3,390.7802122265329,267.7190020852797,218.96023562234993
BR0385,3,390.7802122265329,267.7190020852797,218.96023562234993
BR0386,3,399.46721349009846,299.58154323778757,224.85250473981077
BR0387,3,396.70937085983076,297.41551245775156,198.94783972523962
BR0388,3,395.16784110708693,238.94142670775648,240.70092266148944
BR0389,3,392.794823318792,269.80742923337726,221.08452802924543
BR0390,3,392.37799908491456,269.3753324136191,252.19841555820105
BR0391,3,392.7948238629767,269.80742979750113,196.53149903991317
BR0392,3,396.6252473202659,297.49899325723885,178.4609153896861
BR0393,3,392.7948238629767,269.80742979750113,196.53149903991317
BR0394,3,395.16784110708693,238.94142670775648,209.26776337646854
BR0395,3,398.7758792806162,268.82095623672444,179.903153883715
BR0396,3,390.20821912700256,292.39388275616795,218.24629157154249
BR0397,3,398.3041591655105,298.7842776303708,223.83713470907097
BR0398,3,388.66780849834134,291.09960762569284,217.48573312828313
BR0399,3,395.15205912635,296.1923878632553,297.31594289911305
BR0400,3,394.7713372665616,295.9384475122198,296.46364712276596
BR0401,3,394.1984972997614,295.84099825710194,207.5936601013561
BR0402,3,393.5130134193296,294.90506877828363,177.57781506747534
BR0403,3,395.16784110708693,238.94142670775648,339.1914884212216
BR0404,3,395.16784110708693,238.94142670775648,251.17864242316307
BR0405,3,397.1026985894987,297.7244350771034,179.19795055272644
BR0406,3,397.3548732216966,297.9224949697492,298.7909562442697
BR0407,3,399.6944799253866,299.7600400413036,257.0481596695713
BR0408,3,397.3548732216966,297.9224949697492,298.7909562442697
BR0409,3,395.16784110708693,238.94142670775648,251.17864242316307
BR0410,3,386.29841927518873,289.4076224606658,290.35619292403163
BR0411,3,387.3203727104572,290.04132121056267,213.92751935326467
BR0412,3,399.46721349009846,299.58154323778757,224.85250473981077
BR0413,3,388.4095331607192,290.8967561921578,248.17818718962366
BR0414,3,397.1026985894987,297.7244350771034,179.19795055272644
BR0415,3,398.0654683053455,239.57620056399705,268.41206164773905
BR0416,3,397.1026985894987,297.7244350771034,179.19795055272644
BR0417,3,395.16784110708693,238.94142670775648,251.17864242316307
BR0418,3,395.16784110708693,238.94142670775648,251.17864242316307
BR0419,3,394.1984972997614,295.84099825710194,185.77166596667323
BR0420,3,398.1642482770366,275.37359180220136,199.52625053849138
BR0421,3,395.0150459239758,272.10900157222807,222.84768234251965
